Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
7430,-47.0625,-21.25,9.625,-0.92,-3.17,9.46,0,0,0
7431,-55.375,-23.375,11.375,-0.42,-3.45,9.12,0,0,0
7432,-46.1875,-17.0625,16.75,-0.21,-4.88,7.48,0,0,0
7433,-24.5,-7.375,18.75,-0.2,-5.06,7.45,0,0,0
7434,10.8125,10.8125,18.0625,-0.77,-4.61,9.31,0,0,0
7435,0.4375,14.1875,10.5,-1,-4.25,9.97,0,0,0
7436,-13.25,10.4375,6.5625,-1.14,-3.75,10,0,0,0
7437,-39.9375,-3.9375,3.6875,-0.82,-3.54,9.44,0,0,0
7438,-47.6875,-13.125,10.4375,-0.24,-4.62,8.39,0,0,0
7439,-38.125,-12.9375,14.375,-0.24,-5.13,7.93,0,0,0
7440,2.4375,-2.1875,16.8125,-0.75,-5.35,8.53,0,0,0
7441,24.125,4.9375,12.375,-0.87,-5.12,9.05,0,0,0
7442,20.75,5.8125,8.75,-1.19,-4.76,9.85,0,0,0
7443,2,0.3125,0.875,-0.96,-4.49,9.52,0,0,0
7444,-2.8125,-3,-0.875,-0.8,-4.43,9.29,0,0,0
7445,2.8125,-6.375,0.75,-0.31,-4.34,8.61,0,0,0
7446,24.9375,-3.9375,8.375,-0.05,-4.49,8.44,0,0,0
7447,43.4375,2.4375,13.3125,-0.41,-4.36,8.58,0,0,0
7448,68.8125,3.1875,21.25,-0.68,-4.19,8.97,0,0,0
7449,66.5,0.125,19.9375,-1.63,-3.82,10.6,0,0,0
7450,25.75,-10.1875,7.8125,-1.22,-3.62,10.43,0,0,0
7451,4.0625,-13.625,2.625,-0.86,-3.68,9.71,0,0,0
7452,6,-9.5625,1.4375,0.2,-4.45,7.07,0,0,0
7453,77.9375,10.625,10,0.18,-4.42,6.7,0,0,0
7454,109.0625,17.4375,17.5,-0.18,-2.69,9.44,0,0,0
7455,98.8125,20,27.625,-1.43,-2.35,11.41,0,0,0
7456,64.125,13.125,25.6875,-1.87,-2.39,11.49,0,0,0
7457,-2.375,-8.375,16.625,-1.11,-2.92,10.32,0,0,0
7458,0.3125,-9.6875,22.0625,-0.53,-2.9,9.39,0,0,0
7459,28.5,-8.625,31.3125,0.04,-3.23,8.18,0,0,0
7460,93.625,-11.25,52.8125,-0.65,-2.48,9.6,0,0,0
7461,110.375,-16,61.4375,-0.89,-2.31,10.39,0,0,0
7462,88.375,-29.625,70.125,-1.75,-2.26,11.27,0,0,0
7463,23.75,-45.75,54.5625,-1.93,-2.64,10.89,0,0,0
7464,-7.4375,-48.375,42.8125,-1.55,-2.51,10.54,0,0,0
7465,-43.875,-46.8125,25.1875,-0.31,-2.92,8.85,0,0,0
7466,-28.375,-38.0625,23.9375,0.12,-3.25,7.91,0,0,0
7467,-7.125,-35.75,28.3125,0.1,-3.19,7.48,0,0,0
7468,39.625,-28.4375,36.6875,-0.12,-2.32,8.27,0,0,0
7469,49.4375,-14.8125,40.625,-0.05,-0.98,9.44,0,0,0
7470,39.25,-5.25,43,-0.04,-0.94,9.63,0,0,0
7471,12.3125,13.25,50.375,0.08,-1.43,9.48,0,0,0
7472,5.3125,24.875,59.5,-0.12,-1.52,9.37,0,0,0
7473,12.625,27.1875,63.5,-0.74,-1.84,9.38,0,0,0
7474,24.75,18.4375,68.75,-0.95,-1.77,10.4,0,0,0
7475,22.875,9.5625,70.0625,-1.02,-1.76,10.58,0,0,0
7476,7.625,-8.3125,68,-0.69,-1.9,10.47,0,0,0
7477,-2.0625,-20.75,64.125,-0.44,-1.95,9.7,0,0,0
7478,3.0625,-21.25,63.8125,-0.02,-1.97,8.92,0,0,0
7479,26.9375,-14.1875,67.6875,-0.04,-1.73,9,0,0,0
7480,37.125,-6.5,69.4375,-0.1,-1.42,9.18,0,0,0
7481,37,1.8125,71.1875,-0.38,-0.94,9.92,0,0,0
7482,32.75,7.4375,71,-0.51,-0.68,9.94,0,0,0
7483,28.9375,9.5,71,-0.52,-0.66,9.49,0,0,0
7484,41.4375,5.25,77.6875,-0.44,-0.78,9.29,0,0,0
7485,48.25,3.6875,82.3125,-0.58,-0.7,9.85,0,0,0
7486,40.3125,0.5,86,-0.45,-0.64,10.43,0,0,0
7487,28.1875,-0.25,85.375,-0.64,-0.7,10.54,0,0,0
7488,11.75,0.875,79,-0.7,-0.89,9.94,0,0,0
7489,13.75,-1.375,77,-0.55,-0.95,9.71,0,0,0
7490,21.1875,-4.25,80.8125,-0.07,-1.03,9.38,0,0,0
7491,42.5625,-2.125,91.125,-0.23,-0.82,9.36,0,0,0
7492,51.5,-1.5625,94.5,-0.52,-0.61,9.67,0,0,0
7493,65.5,1.5625,95.875,-0.67,-0.37,9.7,0,0,0
7494,73.3125,0.0625,95.8125,-0.67,-0.02,9.66,0,0,0
7495,73.125,2,96.5,-1.16,-0.09,9.98,0,0,0
7496,46.4375,9.5,81.4375,-1.48,0.26,10.96,0,0,0
7497,-4.125,9.375,51.6875,-1.29,0.08,11.12,0,0,0
7498,-26.0625,9.625,41.125,-0.68,0.06,10.99,0,0,0
7499,-47,4.625,34.4375,-0.29,0.16,10.12,0,0,0
7500,-35.0625,-7.625,40.875,-0.24,0.08,9.93,0,0,0
7501,-26,-16.6875,46.1875,-0.23,-0.27,9.41,0,0,0
7502,-7.625,-21.25,55.75,-0.16,-0.51,9.28,0,0,0
7503,0.3125,-17.8125,61.625,-0.01,-0.71,9.47,0,0,0
7504,2.125,-12.1875,63,-0.45,-1.12,9.45,0,0,0
7505,6.875,-7.4375,51.875,0,-0.74,9.74,0,0,0
7506,7.8125,-2,46.6875,-0.51,-0.61,9.68,0,0,0
7507,1.6875,2.4375,41.1875,-0.22,-0.16,9.49,0,0,0
7508,-0.6875,5.3125,41.375,-0.1,0,9.51,0,0,0
7509,-7.6875,12.75,47.5625,0.04,0.64,9.63,0,0,0
7510,-10.375,20.375,51.4375,0.27,0.35,9.78,0,0,0
7511,-13.125,23.75,66.3125,-0.19,-0.26,9.69,0,0,0
7512,0.4375,9.25,76.1875,-0.82,-0.73,9.76,0,0,0
7513,7.75,0.8125,76.375,-1.08,-0.49,10.02,0,0,0
7514,3.25,-12.5,70.0625,-0.82,-0.07,10.41,0,0,0
7515,-6.6875,-15.125,64.25,-1.11,-0.1,10.39,0,0,0
7516,-24.375,-12.125,49.0625,-0.79,-0.19,10.09,0,0,0
7517,-28.875,-10.3125,38.375,-0.63,-0.3,9.81,0,0,0
7518,-26.5,-9,35.3125,-0.43,-0.37,9.77,0,0,0
7519,-29.875,-4,31.4375,-0.29,-0.34,9.8,0,0,0
7520,-36.875,-1.9375,29.75,-0.24,-0.28,9.75,0,0,0
7521,-47.8125,3.3125,31.6875,0,-0.21,9.69,0,0,0
7522,-43.6875,0.25,46.3125,-0.16,-0.67,9.51,0,0,0
7523,-34.8125,-6.375,53,-0.38,-0.92,9.18,0,0,0
7524,-9.4375,-15.5625,56.125,-0.35,-1.25,9.1,0,0,0
7525,10.8125,-13.875,51.5625,-0.29,-1.18,9.02,0,0,0
7526,16.9375,-9.4375,48.3125,-0.12,-1.21,9.02,0,0,0
7527,24.125,2.8125,48.5625,-0.23,-1.17,9.3,0,0,0
7528,32.4375,9.8125,51.5,-0.38,-1.04,9.35,0,0,0
7529,35.375,10.8125,50.5,-0.55,-0.75,9.6,0,0,0
7530,33.75,6.3125,42.6875,-0.29,-0.12,10.2,0,0,0
7531,24.9375,3.625,31.625,-0.36,0.03,10.23,0,0,0
7532,17.6875,1.25,27.75,-0.41,-0.1,10.33,0,0,0
7533,0.5,-2.75,27.3125,-0.13,-0.29,10.22,0,0,0
7534,-7.875,-2.3125,28.75,-0.26,-0.23,10.14,0,0,0
7535,-26.75,0.0625,30.3125,-0.18,-0.15,10.26,0,0,0
7536,-42.0625,4.125,26.1875,0.01,-0.19,10.25,0,0,0
7537,-46.75,2.5,23,-0.21,-0.72,9.79,0,0,0
7538,-43.625,-2.5625,21.9375,-0.27,-1.01,9.41,0,0,0
7539,-33.3125,-3.3125,22.3125,0.02,-1.19,8.72,0,0,0
7540,-7.1875,0.6875,24,-0.05,-1.07,8.98,0,0,0
7541,2.875,3.6875,25.5,-0.11,-0.71,9.39,0,0,0
7542,6.5,4.9375,27,-0.15,-0.12,10.06,0,0,0
7543,-8.4375,5.9375,35.3125,0.6,0,10.34,0,0,0
7544,-16.3125,6,38.5,-0.26,-0.25,9.78,0,0,0
7545,-25.8125,-0.3125,40.75,-0.25,-0.6,9.72,0,0,0
7546,-25.8125,-0.25,39,-0.36,-1.18,9.14,0,0,0
7547,-19.4375,4.875,32.9375,-0.15,-1.44,9.29,0,0,0
7548,-11.6875,13.25,27.5,-0.44,-1.73,9.44,0,0,0
7549,-5.9375,15.6875,22.0625,-0.75,-1.75,9.49,0,0,0
7550,4.4375,14.5625,10.9375,-0.55,-1.36,9.91,0,0,0
7551,9.375,14.5,7.5625,-0.67,-1.12,10.11,0,0,0
7552,8.75,8.0625,8.0625,-0.77,-1.01,10.35,0,0,0
7553,6.125,-2.5625,10.8125,-0.78,-1.14,10.32,0,0,0
7554,6.375,-8.25,11.375,-0.6,-1.14,10.01,0,0,0
7555,7.75,-9.875,10.4375,-0.3,-1.08,9.73,0,0,0
7556,9.375,-1.4375,7.625,-0.36,-0.96,9.81,0,0,0
7557,6.5,2.4375,5.875,-0.32,-0.92,9.92,0,0,0
7558,-3.75,7.25,3.375,-0.38,-0.77,10.09,0,0,0
7559,-8.5,5.9375,4.1875,-0.5,-0.91,9.82,0,0,0
7560,-7.0625,-3.25,7.25,-0.59,-1.41,9.57,0,0,0
7561,-2.625,-7.25,6.3125,-0.67,-1.78,9.2,0,0,0
7562,8.375,-8.1875,-2.375,-0.51,-1.62,9.04,0,0,0
7563,12.875,-3.75,-8.25,-0.27,-1.4,9.18,0,0,0
7564,16.4375,9.5625,-10.875,-0.38,-0.84,10.17,0,0,0
7565,6.625,9.75,-9.9375,-0.98,-1.4,10.2,0,0,0
7566,3.8125,4.875,-11.5,-0.95,-1.55,9.9,0,0,0
7567,7.9375,-6.875,-19.9375,-0.96,-1.99,9.36,0,0,0
7568,18.125,-9.6875,-26.25,-0.77,-1.83,8.99,0,0,0
7569,48.8125,-9.375,-37.5,-0.49,-0.85,9.36,0,0,0
7570,61.3125,-11.125,-37.75,-0.35,-0.29,9.66,0,0,0
7571,55.625,-10.25,-35.4375,0.21,0.48,10.42,0,0,0
7572,28.875,-5.9375,-30.3125,-0.3,-0.47,9.52,0,0,0
7573,16,-6.3125,-30.9375,-0.52,-1.09,8.88,0,0,0
7574,15.625,-8.5625,-42.8125,-0.89,-1.09,8.36,0,0,0
7575,41,15.625,-53.1875,0.33,1.43,10.13,0,0,0
7576,41.375,18.25,-44.25,0.32,1.69,10.65,0,0,0
7577,19.1875,12.25,-19.6875,-0.27,0.87,11.19,0,0,0
7578,-17.4375,-0.25,-10.8125,-0.72,-0.07,11.27,0,0,0
7579,-38.375,-7.75,-16,-0.97,-1.05,10.46,0,0,0
7580,-62.125,-13.6875,-41.3125,-1.22,-1.34,9.35,0,0,0
7581,-39.3125,3.25,-68.1875,0.24,-0.28,9.29,0,0,0
7582,-22.9375,6.375,-71.3125,-1.23,0.32,9.23,0,0,0
7583,0.3125,-11.4375,-65.9375,-0.24,-0.1,9.85,0,0,0
7584,6.375,-25.5,-43.0625,-0.17,-0.15,9.91,0,0,0
7585,5.75,-28.9375,-34.375,-0.12,-0.77,9.15,0,0,0
7586,14.25,-23.25,-34,-0.03,-0.76,9.13,0,0,0
7587,25.25,-6.5625,-44.8125,-0.3,-0.4,9.32,0,0,0
7588,21.9375,-7.6875,-47.875,-0.48,0.15,10.08,0,0,0
7589,3.75,-10.8125,-51,-0.48,-0.02,10.54,0,0,0
7590,-10.5,-12,-52.625,-0.77,-0.74,10.1,0,0,0
7591,-36.3125,-22.5,-63.25,-0.71,-1.41,9.17,0,0,0
7592,-37.8125,-14.4375,-81,-0.28,-0.96,9.01,0,0,0
7593,-33.25,-4.4375,-88.125,0.06,-0.33,9.25,0,0,0
7594,-26.0625,9.1875,-95.9375,-0.06,-0.33,9.91,0,0,0
7595,-25.3125,12.125,-94.6875,-0.34,-0.39,10.12,0,0,0
7596,-27.875,14.8125,-86.375,-0.38,-0.81,9.97,0,0,0
7597,-29.3125,10.1875,-81.0625,0.42,-0.99,9.59,0,0,0
7598,-26.25,-4.75,-67.625,0.09,-1.33,9.39,0,0,0
7599,-12.4375,0.9375,-61.25,0.31,-0.51,9.76,0,0,0
7600,-5.625,5,-61.875,0.28,-0.61,9.91,0,0,0
7601,-0.375,3.75,-63.375,-0.45,-0.78,10.63,0,0,0
7602,-6.4375,-2.75,-64.25,-0.42,-0.9,10.65,0,0,0
7603,-19.5,-16.625,-66.4375,0.52,-1.67,9.95,0,0,0
7604,-24,-19.0625,-64.0625,0.28,-2.01,9.57,0,0,0
7605,-19.875,-12.875,-66.25,0.18,-1.71,9.3,0,0,0
7606,-12.3125,3.375,-76.625,0.29,-0.69,10.05,0,0,0
7607,-12.5,7.25,-79,0.35,-0.79,10.28,0,0,0
7608,-16.9375,3.25,-72.6875,0.26,-1.41,10.23,0,0,0
7609,-18.8125,-3.625,-63.4375,0.42,-1.37,9.8,0,0,0
7610,-20.5,-8.4375,-60.8125,-0.06,-1.77,8.99,0,0,0
7611,-18.625,-15.8125,-64.25,-0.08,-1.87,8.48,0,0,0
7612,-14.875,-3.25,-75.375,0.32,-0.97,10.01,0,0,0
7613,-19.5625,10.625,-80,0.74,-0.89,10.26,0,0,0
7614,-28.6875,26.4375,-72.4375,0.57,-1.25,9.8,0,0,0
7615,-23.375,20.625,-53.25,0.36,-1.4,9.71,0,0,0
7616,-16.8125,12.125,-44.3125,-0.02,-2.05,9.11,0,0,0
7617,3.1875,-2.8125,-35.5,0.09,-2.25,8.55,0,0,0
7618,12.4375,-3.75,-36.25,0,-2.21,9.01,0,0,0
7619,17.125,14.625,-42.3125,0.04,-1.39,9.66,0,0,0
7620,13.75,27.625,-45.4375,-0.19,-1.28,9.65,0,0,0
7621,13.1875,25.6875,-43.75,-0.27,-1.71,9.76,0,0,0
7622,18.75,18.0625,-40.6875,-0.35,-1.76,9.5,0,0,0
7623,25.8125,9.5,-42.875,-0.38,-1.48,9.71,0,0,0
7624,26.3125,7.125,-44.5,-0.31,-1.27,9.93,0,0,0
7625,20.4375,10.6875,-48.3125,-0.34,-1.05,10.2,0,0,0
7626,13.0625,10.6875,-50.5,-0.57,-0.96,10.32,0,0,0
7627,1.75,5.375,-54.625,-0.74,-1.12,9.94,0,0,0
7628,1.125,1.0625,-57.25,-0.66,-1.29,9.49,0,0,0
7629,5.875,-5.5,-58.125,-0.35,-1.26,9.39,0,0,0
7630,9.6875,-4.0625,-56.25,-0.12,-1.05,9.4,0,0,0
7631,9.9375,-1,-55.875,-0.01,-0.85,9.51,0,0,0
7632,10.5625,4.9375,-56.75,0.01,-0.75,9.49,0,0,0
7633,13.875,7.4375,-55.6875,-0.02,-0.69,9.45,0,0,0
7634,22.375,5.625,-49.9375,-0.04,-0.75,9.58,0,0,0
7635,22.3125,0.75,-40.4375,0.21,-0.78,10.07,0,0,0
7636,14.1875,-0.875,-35.1875,0.23,-0.82,10.58,0,0,0
7637,-10.8125,-1.5,-29.25,-0.27,-1.11,10.23,0,0,0
7638,-19.75,-2.4375,-31.125,-0.44,-1.38,9.96,0,0,0
7639,-15.9375,-0.5625,-40.0625,-0.61,-1.42,9.25,0,0,0
7640,6.5625,-4.4375,-45.9375,-0.44,-1.42,9.03,0,0,0
7641,19.5,-8.9375,-45.75,-0.19,-1.23,9.12,0,0,0
7642,39.625,-19.875,-41.4375,0.07,-0.98,9.39,0,0,0
7643,44.375,-25.75,-36.8125,0.35,-0.67,10.01,0,0,0
7644,38.1875,-27.5625,-35.3125,0.17,-0.51,10.05,0,0,0
7645,16.1875,-23.8125,-39,-0.08,-0.61,9.9,0,0,0
7646,-4.5625,-12.0625,-43.75,0.05,-0.14,9.67,0,0,0
7647,-8.4375,-2.25,-45.375,0.5,-0.3,9.33,0,0,0
7648,-9,13.875,-39.3125,0.84,-0.59,9.58,0,0,0
7649,-10.0625,18.625,-33.8125,0.67,-0.44,9.51,0,0,0
7650,-7.125,18.625,-28,0.19,-1,9.26,0,0,0
7651,6.4375,14.3125,-22,-0.19,-1,9.23,0,0,0
7652,16.1875,12.6875,-22.375,-0.38,-0.97,9.42,0,0,0
7653,30.875,11.125,-24.625,-0.36,-0.86,9.56,0,0,0
7654,34,12.8125,-26.875,-0.31,-0.63,9.89,0,0,0
7655,29.625,18.8125,-30.8125,-0.37,-0.12,10.32,0,0,0
7656,21.875,20.25,-32.375,-0.33,-0.24,10.42,0,0,0
7657,6,15.5625,-33.875,-0.62,-0.77,9.82,0,0,0
7658,5.625,6.6875,-37.5,-0.78,-0.92,9.31,0,0,0
7659,11.4375,2.875,-40.5,-0.69,-0.54,9.12,0,0,0
7660,27.375,3.1875,-45.0625,-0.47,0.08,9.16,0,0,0
7661,33.8125,6.8125,-45.125,-0.29,0.32,9.3,0,0,0
7662,34.125,14.625,-39.5,-0.04,0.52,10.09,0,0,0
7663,14.625,19.4375,-31.125,-0.12,0.49,10.26,0,0,0
7664,1.125,20.875,-29.9375,-0.79,0.2,10.16,0,0,0
7665,-17.9375,23.1875,-33.1875,-1.04,-0.09,9.57,0,0,0
7666,-17.3125,24.6875,-35.6875,-0.85,-0.2,9.1,0,0,0
7667,-0.25,24.8125,-35.375,-0.76,0.17,9.26,0,0,0
7668,18.1875,20.8125,-28.5625,-0.95,0.46,9.22,0,0,0
7669,25.6875,16.0625,-24.5625,-0.89,0.44,9.38,0,0,0
7670,37.0625,9.5,-17.375,-1.14,-0.09,9.69,0,0,0
7671,40.8125,9.25,-18.625,-1.55,-0.15,10.03,0,0,0
7672,37.375,9.0625,-23.25,-1.47,-0.11,10.35,0,0,0
7673,21.125,12.4375,-34.25,-1.46,0.52,10.82,0,0,0
7674,2.25,12.4375,-42.875,-1.15,0.7,9.87,0,0,0
7675,-0.4375,8.5,-44.1875,-0.96,0.57,9.67,0,0,0
7676,8.625,0.5625,-37.0625,-0.84,0.41,9.25,0,0,0
7677,23.125,-4.0625,-29.9375,-1.12,0.13,9.35,0,0,0
7678,27.1875,-3.25,-30.1875,-1.48,0.16,9.58,0,0,0
7679,24.5,0.9375,-37.8125,-1.3,0.91,9.85,0,0,0
7680,21.0625,6.25,-41.125,-1.17,1.24,9.71,0,0,0
7681,17.6875,10.5625,-38.8125,-0.68,1.26,9.49,0,0,0
7682,23.5,9.125,-25.75,-1.07,0.86,9.6,0,0,0
7683,26.75,6.0625,-20.625,-1.55,0.79,9.6,0,0,0
7684,26.0625,-2.875,-21.8125,-1.93,0.83,9.75,0,0,0
7685,22.125,-5.375,-25.1875,-1.76,1.19,9.86,0,0,0
7686,10.875,-2.5625,-29.6875,-1.27,2.41,9.73,0,0,0
7687,3.6875,-0.6875,-27.625,-1.14,2.79,9.64,0,0,0
7688,-10.8125,-2.8125,-13.5,-0.47,2.69,9.44,0,0,0
7689,-18.875,-4.625,11.3125,-0.46,2.37,9.32,0,0,0
7690,-17.75,-4.3125,20.5,-1.54,1.43,8.86,0,0,0
7691,-6.875,-1.5,25.0625,-1.42,1.39,8.88,0,0,0
7692,-1.375,0.8125,24.9375,-1.19,1.56,9.09,0,0,0
7693,-0.3125,9.3125,28.5,-0.77,2.36,9.68,0,0,0
7694,-11.375,15.375,38.4375,-0.82,2.45,9.86,0,0,0
7695,-19.25,14.75,44.25,-1.04,1.79,9.81,0,0,0
7696,-27.4375,10.375,52.6875,-1.02,1.09,9.63,0,0,0
7697,-25.75,9.375,54.6875,-1.35,0.38,9.53,0,0,0
7698,-13.75,9.0625,52.5,-1.78,0.24,9.68,0,0,0
7699,-5.3125,3.375,42.375,-1.55,0.79,10.04,0,0,0
7700,-5.625,-0.625,37.875,-1.23,1.13,10.18,0,0,0
7701,-20,-5.4375,35.375,-0.31,0.6,9.97,0,0,0
7702,-28.4375,3.125,39.625,-0.39,0.13,9.72,0,0,0
7703,-23.9375,8.3125,39.1875,-1.27,-0.57,9.4,0,0,0
7704,-5.375,11.5,27.875,-1.76,-0.56,9.55,0,0,0
7705,8.625,4.75,16.6875,-1.5,-0.15,9.95,0,0,0
7706,4.9375,-1.125,14.8125,-1.22,0.67,10.56,0,0,0
7707,-13.875,-7.125,14.3125,-1.34,0.77,10.18,0,0,0
7708,-27.5625,-5.5,12.3125,-1.16,-0.12,9.59,0,0,0
7709,-27.125,-5.5,13,-1.22,-0.62,9.03,0,0,0
7710,-7.625,0.625,9.875,-1.44,-0.59,9.19,0,0,0
7711,2.5625,2.1875,7.6875,-1.55,-0.49,9.34,0,0,0
7712,11.4375,-1.6875,3.625,-1.5,-0.35,9.45,0,0,0
7713,12.4375,-3.5625,2.4375,-1.32,-0.47,9.64,0,0,0
7714,11.5,-5,-1.6875,-1.55,-0.52,9.65,0,0,0
7715,10.4375,-6,-6.0625,-1.47,-0.26,9.92,0,0,0
7716,4.375,-5.9375,-13.5625,-1.31,0.16,9.73,0,0,0
7717,-1.0625,-8.4375,-16.0625,-1.26,0.25,9.63,0,0,0
7718,-1.3125,-8.3125,-14.6875,-0.91,0.63,9.49,0,0,0
7719,0.375,-3.5,-9.3125,-0.75,0.68,9.43,0,0,0
7720,0.6875,-2.375,-5.5625,-0.88,0.54,9.4,0,0,0
7721,3.6875,1.125,-1.25,-1.25,0.32,9.4,0,0,0
7722,5.6875,1.5625,-1.5,-1.33,0.08,9.48,0,0,0
7723,7.9375,-1.0625,-4.3125,-1.43,0.09,9.69,0,0,0
7724,6.3125,-2.6875,-9.5,-1,0.54,9.97,0,0,0
7725,2,-2.9375,-10.8125,-0.84,0.51,9.98,0,0,0
7726,-4.9375,-1.6875,-10.3125,-1.08,0.25,9.58,0,0,0
7727,-1.3125,-1.1875,-11,-1.21,0,9.46,0,0,0
7728,3.3125,-3.3125,-11.75,-1.26,0,9.46,0,0,0
7729,12.8125,-7,-14.625,-1.03,0.34,9.69,0,0,0
7730,14.4375,-7.9375,-15.625,-0.91,0.51,9.93,0,0,0
7731,5.5625,-7.3125,-16.375,-1.03,0.97,10.11,0,0,0
7732,-9.625,-4.4375,-17.0625,-1,0.81,9.65,0,0,0
7733,-13.25,-3.3125,-16.4375,-0.98,0.64,9.3,0,0,0
7734,-8.875,-1.875,-13.875,-0.92,0.55,9.19,0,0,0
7735,-3.6875,-2.0625,-11.5625,-1.05,0.53,9.24,0,0,0
7736,4.6875,-1.9375,-9.3125,-1.18,0.38,9.49,0,0,0
7737,6.25,-1.4375,-9.875,-1.17,0.31,9.56,0,0,0
7738,5.875,1.5,-14.1875,-1.23,0.15,9.81,0,0,0
7739,5.8125,4.375,-19.875,-1.25,0.25,9.84,0,0,0
7740,5.875,2.8125,-21.5625,-1.11,0.59,9.82,0,0,0
7741,7.625,-1.9375,-20.5625,-1.04,0.76,9.67,0,0,0
7742,10,-3.5,-18.125,-0.72,0.9,9.59,0,0,0
7743,12.375,-2.8125,-10.5625,-0.68,0.89,9.87,0,0,0
7744,3,1.4375,-4.875,-0.79,0.81,10.02,0,0,0
7745,-4,2.0625,-4.5,-1.38,0.42,9.81,0,0,0
7746,-12.8125,2.4375,-8.5,-1.35,0.38,9.3,0,0,0
7747,-12.6875,2.125,-11.375,-1.16,0.35,9.14,0,0,0
7748,-2,3.4375,-11.125,-0.68,0.3,9.04,0,0,0
7749,11.0625,4.875,-5.1875,-0.96,0.72,9.41,0,0,0
7750,15,6,-3.625,-0.94,0.9,9.6,0,0,0
7751,11.5,5.6875,-0.4375,-1.06,1.31,9.94,0,0,0
7752,-1.5,2.125,2.3125,-1.06,1.29,10,0,0,0
7753,-8.375,-0.0625,3.25,-1.06,1.23,9.62,0,0,0
7754,-15.9375,-0.375,5.3125,-1.05,1,9.41,0,0,0
7755,-15.625,1.3125,6.5625,-1.1,0.83,9.34,0,0,0
7756,-7,4.5625,7.125,-1.34,0.23,9.47,0,0,0
7757,3.5625,3.3125,2.0625,-1.57,0.29,9.55,0,0,0
7758,5.0625,0.9375,-2.5625,-1.41,0.7,10.03,0,0,0
7759,1.75,-2.5625,-9.5625,-1.31,0.83,10.05,0,0,0
7760,-0.5625,-3.5,-10.8125,-1.13,1.26,9.76,0,0,0
7761,-4.0625,-2.9375,-9.375,-1,1.39,9.75,0,0,0
7762,-6.25,-0.6875,-7.375,-1.08,1.57,9.68,0,0,0
7763,-11.5625,5.125,-2.875,-1.16,1.61,9.45,0,0,0
7764,-11.75,6.1875,3.5,-1.13,1.58,9.35,0,0,0
7765,-9.0625,6.25,8,-1.37,0.98,9.35,0,0,0
7766,2.625,6.875,11.875,-1.51,0.84,9.42,0,0,0
7767,8,6.8125,11.375,-1.53,1.16,10.08,0,0,0
7768,7.25,4.6875,10.75,-1.38,1.33,10.38,0,0,0
7769,-3.875,0.1875,13.8125,-1.39,1.52,10.21,0,0,0
7770,-9.4375,-2,16,-1.27,1.42,9.95,0,0,0
7771,-17,-4.8125,20.6875,-1.04,0.8,9.62,0,0,0
7772,-18.75,-5.5,23.0625,-1.14,0.54,9.51,0,0,0
7773,-13.375,-2.25,23.3125,-1.27,0.37,9.48,0,0,0
7774,-5.75,-2.5,20.625,-1.2,0.34,9.5,0,0,0
7775,-1.125,-2.4375,20,-1.16,0.43,9.61,0,0,0
7776,2.3125,-1.25,18.5625,-0.88,0.96,9.99,0,0,0
7777,-7.4375,-0.8125,20.375,-0.91,1.01,10.03,0,0,0
7778,-14.0625,-1.5,21.875,-0.61,0.56,9.68,0,0,0
7779,-20.3125,-0.8125,26.625,-0.89,0.06,9.3,0,0,0
7780,-17.6875,1.6875,27.1875,-1.2,-0.33,9.34,0,0,0
7781,-8.75,6.125,23.8125,-1.38,-0.32,9.51,0,0,0
7782,-6.5625,5.375,18.125,-1.31,-0.03,9.73,0,0,0
7783,-8.3125,4.125,15.6875,-1.23,0.08,9.75,0,0,0
7784,-14.5625,-0.4375,14.3125,-1.18,0.09,9.52,0,0,0
7785,-18.4375,-4.5625,15,-1.09,0,9.31,0,0,0
7786,-19.6875,-8.3125,18.0625,-0.57,-0.32,9.26,0,0,0
7787,-14.1875,-2.625,20.25,-0.94,-0.56,9.14,0,0,0
7788,1.25,7.8125,23.3125,-1.3,-0.35,9.68,0,0,0
7789,2.6875,5.1875,24.3125,-1.47,-0.27,9.88,0,0,0
7790,-2.0625,1.75,24.0625,-1.51,-0.3,10.13,0,0,0
7791,-13.625,-4.125,22.25,-1.17,-0.44,9.82,0,0,0
7792,-18.3125,-5.0625,21,-1.09,-0.49,9.78,0,0,0
7793,-23.25,-5,20.8125,-0.98,-0.59,9.67,0,0,0
7794,-20.8125,3.125,18.6875,-1.29,-1.13,9.17,0,0,0
7795,-15.375,0.6875,16.625,-1.48,-1.53,9.09,0,0,0
7796,-0.25,-6.5625,8.6875,-1.43,-1.55,9.18,0,0,0
7797,6.6875,-7.5625,2.8125,-1.32,-1.31,9.21,0,0,0
7798,11.5625,-4.0625,-8.375,-0.71,-0.39,9.55,0,0,0
7799,7.75,5.0625,-11.625,-0.47,-0.05,9.74,0,0,0
7800,3.3125,8.6875,-9.75,-0.49,-0.12,9.75,0,0,0
7801,-2.75,13.6875,-5.0625,-0.92,-0.52,9.75,0,0,0
7802,-1.875,16.9375,-5.625,-1.12,-0.77,9.77,0,0,0
7803,-0.125,15.3125,-9.3125,-1.69,-0.97,9.94,0,0,0
7804,2.75,11.625,-17.4375,-1.4,-0.43,10.25,0,0,0
