Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
4367,-0.004363323,0.011999139,-0.0283616,-0.32,-0.26,9.42,0,0,0
4368,-0.004363323,0.013089969,-0.016362462,-0.33,-0.29,9.44,0,0,0
4369,-0.001090831,0.005454154,-0.009817477,-0.31,-0.32,9.41,0,0,0
4370,0.004363323,-0.001090831,-0.015271631,-0.31,-0.33,9.4,0,0,0
4371,0.004363323,-0.001090831,-0.023998277,-0.3,-0.35,9.41,0,0,0
4372,0.001090831,-0.002181662,-0.0283616,-0.32,-0.26,9.41,0,0,0
4373,0.002181662,-0.002181662,-0.0283616,-0.32,-0.27,9.39,0,0,0
4374,0,-0.002181662,-0.026179939,-0.33,-0.27,9.42,0,0,0
4375,0.001090831,-0.003272492,-0.015271631,-0.29,-0.32,9.39,0,0,0
4376,0,-0.004363323,-0.007635815,-0.32,-0.33,9.4,0,0,0
4377,0.001090831,-0.001090831,-0.020725785,-0.33,-0.52,9.41,0,0,0
4378,0.003272492,-0.003272492,-0.037088247,-0.34,-0.46,9.41,0,0,0
4379,0.003272492,0,-0.029452431,-0.35,-0.38,9.42,0,0,0
4380,0.003272492,0.004363323,-0.003272492,-0.32,-0.2,9.41,0,0,0
4381,0.002181662,0.002181662,-0.005454154,-0.33,-0.16,9.4,0,0,0
4382,0.003272492,-0.001090831,0.006544985,-0.31,-0.18,9.42,0,0,0
4383,0.003272492,-0.004363323,0.017453293,-0.33,-0.41,9.39,0,0,0
4384,0.005454154,-0.002181662,0.015271631,-0.33,-0.41,9.4,0,0,0
4385,0.004363323,-0.003272492,0.007635815,-0.34,-0.39,9.42,0,0,0
4386,0.004363323,-0.004363323,-0.002181662,-0.32,-0.25,9.41,0,0,0
4387,0.007635815,-0.003272492,-0.017453293,-0.25,-0.37,9.4,0,0,0
4388,0.008726646,-0.002181662,-0.057814031,-0.28,-0.58,9.42,0,0,0
4389,0.006544985,0,-0.029452431,-0.3,-0.56,9.4,0,0,0
4390,0.006544985,0.007635815,-0.022907446,-0.38,-0.35,9.38,0,0,0
4391,0.003272492,0.001090831,-0.045814893,-0.33,-0.23,9.4,0,0,0
4392,0.004363323,-0.002181662,-0.026179939,-0.32,-0.3,9.4,0,0,0
4393,0.004363323,-0.005454154,-0.033815754,-0.31,-0.17,9.4,0,0,0
4394,0.005454154,-0.001090831,-0.02727077,-0.32,-0.51,9.39,0,0,0
4395,0.002181662,0.003272492,-0.062177355,-0.26,-0.33,9.39,0,0,0
4396,-0.002181662,0.007635815,-0.065449847,-0.35,-0.51,9.4,0,0,0
4397,-0.001090831,0.004363323,-0.049087385,-0.37,-0.32,9.39,0,0,0
4398,0,0.005454154,-0.047996554,-0.32,-0.3,9.39,0,0,0
4399,-0.002181662,0.004363323,-0.039269908,-0.41,-0.34,9.42,0,0,0
4400,-0.002181662,0.001090831,-0.051269047,-0.37,-0.29,9.42,0,0,0
4401,-0.005454154,-0.001090831,-0.092720617,-0.18,0.04,9.39,0,0,0
4402,0,0,-0.063268185,-0.23,-0.19,9.41,0,0,0
4403,-0.002181662,0.003272492,-0.049087385,-0.31,-0.44,9.43,0,0,0
4404,-0.002181662,0.001090831,-0.021816616,-0.37,-0.26,9.38,0,0,0
4405,-0.001090831,0.004363323,0.007635815,-0.33,-0.36,9.41,0,0,0
4406,-0.001090831,0.004363323,-0.005454154,-0.35,-0.16,9.42,0,0,0
4407,0,0.001090831,-0.030543262,-0.48,-0.52,9.43,0,0,0
4408,-0.001090831,-0.008726646,-0.082903139,-0.26,-0.14,9.4,0,0,0
4409,-0.003272492,-0.004363323,-0.044724062,-0.26,-0.29,9.39,0,0,0
4410,-0.001090831,-0.002181662,-0.023998277,-0.29,-0.3,9.41,0,0,0
4411,-0.002181662,0,-0.013089969,-0.29,-0.29,9.4,0,0,0
4412,-0.003272492,0.003272492,-0.003272492,-0.34,-0.41,9.39,0,0,0
4413,-0.004363323,0,-0.044724062,-0.34,-0.1,9.42,0,0,0
4414,-0.003272492,0.001090831,-0.042542401,-0.3,-0.2,9.41,0,0,0
4415,0,0.001090831,-0.040360739,-0.28,-0.34,9.4,0,0,0
4416,0,-0.001090831,-0.02727077,-0.35,-0.36,9.4,0,0,0
4417,-0.001090831,0.003272492,-0.015271631,-0.31,-0.41,9.41,0,0,0
4418,0,0.005454154,-0.023998277,-0.3,-0.42,9.39,0,0,0
4419,-0.002181662,0.002181662,-0.003272492,-0.27,-0.41,9.38,0,0,0
4420,-0.003272492,0.001090831,0.006544985,-0.35,-0.34,9.39,0,0,0
4421,-0.003272492,0.001090831,-0.020725785,-0.35,-0.1,9.4,0,0,0
4422,-0.006544985,0.004363323,-0.068722339,-0.36,-0.2,9.42,0,0,0
4423,-0.006544985,-0.003272492,-0.08399397,-0.29,-0.2,9.41,0,0,0
4424,0,-0.005454154,-0.038179077,-0.26,-0.21,9.41,0,0,0
4425,-0.002181662,0.002181662,-0.0283616,-0.37,-0.49,9.44,0,0,0
4426,0,0.004363323,-0.049087385,-0.17,-0.07,9.37,0,0,0
4427,0.002181662,0.002181662,-0.031634093,-0.35,-0.51,9.39,0,0,0
4428,-0.004363323,0.004363323,-0.029452431,-0.26,-0.28,9.44,0,0,0
4429,-0.002181662,0.002181662,-0.017453293,-0.38,-0.43,9.39,0,0,0
4430,-0.004363323,0,-0.019634954,-0.42,-0.38,9.38,0,0,0
4431,-0.003272492,-0.005454154,-0.05563237,-0.38,-0.12,9.4,0,0,0
4432,-0.001090831,-0.001090831,-0.087266463,-0.38,-0.27,9.42,0,0,0
4433,-0.003272492,-0.003272492,-0.071994832,-0.29,-0.18,9.42,0,0,0
4434,-0.002181662,0.001090831,-0.051269047,-0.25,-0.24,9.4,0,0,0
4435,-0.001090831,0.005454154,-0.030543262,-0.26,-0.5,9.39,0,0,0
4436,0,0.003272492,-0.013089969,-0.3,-0.33,9.4,0,0,0
4437,-0.003272492,0.005454154,-0.022907446,-0.28,-0.32,9.37,0,0,0
4438,-0.004363323,0.005454154,-0.017453293,-0.33,-0.21,9.38,0,0,0
4439,-0.004363323,0.004363323,-0.010908308,-0.36,-0.04,9.41,0,0,0
4440,-0.002181662,-0.005454154,-0.019634954,-0.46,-0.28,9.43,0,0,0
4441,-0.001090831,-0.008726646,-0.074176493,-0.41,-0.12,9.42,0,0,0
4442,-0.001090831,-0.006544985,-0.064359016,-0.35,-0.54,9.41,0,0,0
4443,-0.002181662,-0.005454154,-0.043633231,-0.29,-0.49,9.39,0,0,0
4444,-0.005454154,-0.001090831,-0.029452431,-0.25,-0.51,9.39,0,0,0
4445,-0.006544985,0,-0.018544123,-0.32,-0.33,9.39,0,0,0
4446,-0.009817477,-0.002181662,0.002181662,-0.26,-0.39,9.39,0,0,0
4447,-0.008726646,0.002181662,0.017453293,-0.39,-0.18,9.43,0,0,0
4448,-0.006544985,-0.007635815,-0.042542401,-0.35,-0.24,9.43,0,0,0
4449,-0.009817477,-0.004363323,-0.04145157,-0.33,-0.14,9.41,0,0,0
4450,-0.009817477,-0.001090831,-0.0283616,-0.3,-0.19,9.42,0,0,0
4451,-0.008726646,-0.005454154,-0.042542401,-0.33,-0.33,9.4,0,0,0
4452,-0.008726646,-0.005454154,-0.029452431,-0.35,-0.41,9.4,0,0,0
4453,-0.006544985,-0.002181662,-0.042542401,-0.34,-0.33,9.41,0,0,0
4454,-0.008726646,-0.004363323,-0.040360739,-0.3,-0.33,9.4,0,0,0
4455,-0.010908308,0.002181662,-0.037088247,-0.28,-0.28,9.39,0,0,0
4456,-0.010908308,0,-0.022907446,-0.18,-0.13,9.39,0,0,0
4457,-0.011999139,-0.001090831,0.004363323,-0.42,-0.24,9.41,0,0,0
4458,-0.010908308,-0.001090831,-0.023998277,-0.37,-0.18,9.42,0,0,0
4459,-0.008726646,0.001090831,-0.039269908,-0.3,-0.07,9.38,0,0,0
4460,-0.010908308,-0.001090831,-0.025089108,-0.33,-0.35,9.41,0,0,0
4461,-0.007635815,-0.003272492,-0.015271631,-0.35,-0.44,9.41,0,0,0
4462,-0.010908308,-0.003272492,-0.013089969,-0.29,-0.41,9.39,0,0,0
4463,-0.013089969,0,-0.002181662,-0.4,-0.54,9.38,0,0,0
4464,-0.013089969,0.001090831,-0.022907446,-0.35,-0.25,9.39,0,0,0
4465,-0.0141808,0.003272492,-0.029452431,-0.36,-0.35,9.4,0,0,0
4466,-0.015271631,0.003272492,-0.053450708,-0.35,-0.41,9.42,0,0,0
4467,-0.0141808,0,-0.033815754,-0.3,-0.39,9.39,0,0,0
4468,-0.015271631,-0.002181662,-0.009817477,-0.34,-0.42,9.4,0,0,0
4469,-0.015271631,-0.005454154,-0.033815754,-0.3,-0.1,9.43,0,0,0
4470,-0.009817477,-0.001090831,-0.0283616,-0.41,-0.47,9.4,0,0,0
4471,-0.005454154,-0.003272492,-0.064359016,-0.32,-0.25,9.41,0,0,0
4472,-0.007635815,-0.002181662,-0.062177355,-0.27,-0.43,9.4,0,0,0
4473,-0.009817477,0.002181662,-0.0283616,-0.3,-0.56,9.39,0,0,0
4474,-0.010908308,0,-0.031634093,-0.24,-0.42,9.39,0,0,0
4475,-0.010908308,-0.001090831,-0.0283616,-0.34,-0.28,9.42,0,0,0
4476,-0.006544985,-0.001090831,-0.032724923,-0.36,-0.36,9.4,0,0,0
4477,-0.003272492,-0.001090831,-0.029452431,-0.39,-0.22,9.39,0,0,0
4478,0.002181662,-0.005454154,-0.100356432,-0.27,-0.25,9.41,0,0,0
4479,-0.003272492,0.001090831,-0.066540678,-0.22,0.06,9.39,0,0,0
4480,0.001090831,-0.004363323,-0.032724923,-0.28,-0.41,9.41,0,0,0
4481,0.005454154,-0.005454154,-0.04145157,-0.26,-0.38,9.39,0,0,0
4482,0.001090831,-0.004363323,-0.034906585,-0.33,-0.47,9.39,0,0,0
4483,0.003272492,-0.005454154,-0.037088247,-0.32,-0.43,9.42,0,0,0
4484,0.001090831,-0.001090831,-0.002181662,-0.37,-0.5,9.4,0,0,0
4485,0.002181662,-0.003272492,-0.015271631,-0.29,-0.25,9.38,0,0,0
4486,0.002181662,-0.001090831,-0.021816616,-0.37,-0.31,9.41,0,0,0
4487,0.001090831,0.004363323,-0.0283616,-0.32,-0.25,9.38,0,0,0
4488,0.002181662,-0.002181662,-0.038179077,-0.33,-0.31,9.4,0,0,0
4489,0.001090831,-0.001090831,-0.033815754,-0.33,-0.22,9.43,0,0,0
4490,0.001090831,0,-0.004363323,-0.4,-0.47,9.41,0,0,0
4491,0.001090831,-0.002181662,-0.0283616,-0.33,-0.08,9.39,0,0,0
4492,0.003272492,-0.002181662,-0.064359016,-0.42,-0.19,9.38,0,0,0
4493,0.002181662,-0.004363323,-0.081812309,-0.32,-0.43,9.41,0,0,0
4494,0.002181662,-0.002181662,-0.058904862,-0.34,-0.38,9.41,0,0,0
4495,0.001090831,0.004363323,-0.0283616,-0.28,-0.23,9.4,0,0,0
4496,0.001090831,0.004363323,-0.006544985,-0.37,-0.37,9.4,0,0,0
4497,0,0.004363323,-0.0141808,-0.34,-0.33,9.41,0,0,0
4498,-0.001090831,0.006544985,0.001090831,-0.35,-0.17,9.38,0,0,0
4499,-0.003272492,0.004363323,0.016362462,-0.48,-0.41,9.39,0,0,0
4500,0.002181662,-0.001090831,-0.021816616,-0.42,-0.4,9.41,0,0,0
4501,0,-0.003272492,-0.071994832,-0.37,-0.19,9.4,0,0,0
4502,0,-0.003272492,-0.067631509,-0.31,-0.34,9.39,0,0,0
4503,-0.001090831,0.001090831,-0.047996554,-0.33,-0.4,9.4,0,0,0
4504,-0.002181662,0.001090831,-0.056723201,-0.31,-0.51,9.41,0,0,0
4505,-0.002181662,0.005454154,-0.018544123,-0.38,-0.43,9.41,0,0,0
4506,-0.002181662,0.002181662,-0.018544123,-0.36,-0.32,9.4,0,0,0
4507,0,0.003272492,-0.003272492,-0.45,-0.24,9.4,0,0,0
4508,0,0.002181662,-0.003272492,-0.33,-0.36,9.41,0,0,0
4509,0.001090831,-0.002181662,-0.006544985,-0.39,-0.33,9.45,0,0,0
4510,0.003272492,-0.002181662,-0.078539816,-0.32,-0.33,9.38,0,0,0
4511,-0.002181662,0,-0.075267324,-0.32,-0.33,9.42,0,0,0
4512,-0.004363323,-0.004363323,-0.062177355,-0.35,-0.43,9.4,0,0,0
4513,-0.001090831,-0.002181662,-0.067631509,-0.4,-0.42,9.41,0,0,0
4514,0,-0.007635815,-0.047996554,-0.35,-0.32,9.4,0,0,0
4515,-0.002181662,-0.006544985,-0.059995693,-0.34,-0.32,9.4,0,0,0
4516,-0.002181662,-0.004363323,-0.051269047,-0.33,-0.25,9.44,0,0,0
4517,-0.004363323,-0.005454154,-0.049087385,-0.29,-0.33,9.42,0,0,0
4518,-0.004363323,-0.001090831,-0.032724923,-0.33,-0.25,9.41,0,0,0
4519,-0.005454154,0.001090831,-0.049087385,-0.32,-0.37,9.37,0,0,0
4520,-0.002181662,0.001090831,-0.0283616,-0.4,-0.35,9.42,0,0,0
4521,-0.003272492,-0.003272492,-0.043633231,-0.42,-0.46,9.37,0,0,0
4522,-0.007635815,-0.006544985,-0.092720617,-0.32,-0.31,9.39,0,0,0
4523,-0.007635815,-0.006544985,-0.099265601,-0.23,-0.26,9.39,0,0,0
4524,-0.006544985,-0.003272492,-0.071994832,-0.32,-0.49,9.39,0,0,0
4525,-0.008726646,-0.001090831,-0.042542401,-0.33,-0.28,9.39,0,0,0
4526,-0.008726646,-0.001090831,-0.023998277,-0.21,-0.31,9.41,0,0,0
4527,-0.003272492,-0.001090831,0.004363323,-0.29,-0.25,9.39,0,0,0
4528,0,-0.005454154,0.018544123,-0.35,-0.29,9.39,0,0,0
4529,0.003272492,-0.010908308,0.017453293,-0.4,-0.31,9.4,0,0,0
4530,0.004363323,-0.005454154,0.010908308,-0.39,-0.35,9.43,0,0,0
4531,0.003272492,-0.005454154,0.013089969,-0.33,-0.27,9.39,0,0,0
4532,0,0.001090831,0.034906585,-0.45,-0.63,9.39,0,0,0
4533,0.005454154,-0.006544985,-0.030543262,-0.31,-0.39,9.39,0,0,0
4534,0.003272492,-0.003272492,-0.066540678,-0.23,-0.45,9.39,0,0,0
4535,0.004363323,-0.002181662,-0.065449847,-0.34,-0.54,9.38,0,0,0
4536,0.003272492,-0.003272492,-0.076358155,-0.37,-0.36,9.44,0,0,0
4537,0.008726646,-0.001090831,-0.064359016,-0.37,-0.38,9.39,0,0,0
4538,0.007635815,-0.006544985,-0.058904862,-0.29,-0.22,9.42,0,0,0
4539,0.004363323,-0.007635815,-0.062177355,-0.28,-0.19,9.39,0,0,0
4540,0.009817477,-0.008726646,-0.040360739,-0.23,-0.34,9.42,0,0,0
4541,0.006544985,-0.003272492,-0.050178216,-0.34,-0.23,9.39,0,0,0
4542,0.004363323,0.001090831,-0.061086524,-0.32,-0.15,9.39,0,0,0
4543,0.002181662,0.002181662,-0.052359878,-0.34,-0.19,9.4,0,0,0
4544,-0.002181662,0,-0.061086524,-0.36,-0.21,9.4,0,0,0
4545,-0.002181662,-0.004363323,-0.071994832,-0.31,-0.27,9.45,0,0,0
4546,0.002181662,-0.002181662,-0.082903139,-0.33,-0.17,9.4,0,0,0
4547,0,-0.001090831,-0.035997416,-0.24,-0.22,9.4,0,0,0
4548,-0.003272492,-0.001090831,-0.029452431,-0.27,-0.01,9.4,0,0,0
4549,0,0.004363323,0.026179939,-0.39,-0.33,9.39,0,0,0
4550,-0.003272492,0.002181662,-0.001090831,-0.28,-0.07,9.39,0,0,0
4551,0,0.002181662,0.011999139,-0.27,-0.33,9.42,0,0,0
4552,-0.003272492,0.002181662,0.124354709,-0.41,-0.41,9.39,0,0,0
4553,-0.005454154,-0.004363323,0.101447263,-0.34,-0.51,9.42,0,0,0
4554,-0.004363323,-0.002181662,0.061086524,-0.38,-0.7,9.38,0,0,0
4555,-0.005454154,-0.002181662,0.0141808,-0.38,-0.49,9.4,0,0,0
4556,-0.008726646,-0.001090831,-0.026179939,-0.34,-0.58,9.42,0,0,0
4557,-0.007635815,0.003272492,-0.025089108,-0.36,-0.37,9.4,0,0,0
4558,-0.007635815,0,-0.003272492,-0.39,-0.17,9.42,0,0,0
4559,-0.009817477,0.002181662,-0.007635815,-0.38,-0.34,9.4,0,0,0
4560,-0.009817477,0.002181662,0.002181662,-0.28,-0.35,9.44,0,0,0
4561,-0.008726646,0.003272492,-0.003272492,-0.32,-0.39,9.45,0,0,0
4562,-0.009817477,-0.001090831,-0.019634954,-0.36,-0.6,9.41,0,0,0
4563,-0.0141808,-0.003272492,-0.04145157,-0.29,-0.38,9.43,0,0,0
4564,-0.019634954,0,-0.071994832,-0.22,-0.57,9.39,0,0,0
4565,-0.0141808,0.001090831,-0.047996554,-0.34,-0.43,9.35,0,0,0
4566,-0.0141808,0.003272492,-0.023998277,-0.29,-0.22,9.39,0,0,0
4567,-0.020725785,0.006544985,-0.002181662,-0.33,-0.46,9.41,0,0,0
4568,-0.015271631,0,-0.006544985,-0.4,-0.45,9.41,0,0,0
4569,-0.015271631,0,-0.020725785,-0.41,-0.34,9.39,0,0,0
4570,-0.011999139,0.002181662,-0.031634093,-0.24,-0.37,9.42,0,0,0
4571,-0.019634954,-0.002181662,-0.025089108,-0.29,-0.33,9.42,0,0,0
4572,-0.019634954,0.001090831,-0.021816616,-0.27,-0.35,9.43,0,0,0
4573,-0.017453293,-0.001090831,-0.02727077,-0.33,-0.21,9.42,0,0,0
4574,-0.017453293,0,-0.031634093,-0.35,-0.23,9.41,0,0,0
4575,-0.0141808,-0.004363323,-0.016362462,-0.3,-0.24,9.39,0,0,0
4576,-0.011999139,-0.003272492,-0.026179939,-0.4,-0.11,9.37,0,0,0
4577,-0.0141808,-0.004363323,-0.030543262,-0.4,-0.28,9.41,0,0,0
4578,-0.0141808,-0.002181662,-0.062177355,-0.29,-0.22,9.42,0,0,0
4579,-0.009817477,0,-0.044724062,-0.3,-0.29,9.43,0,0,0
4580,-0.006544985,0,-0.035997416,-0.31,-0.46,9.4,0,0,0
4581,-0.007635815,-0.001090831,-0.017453293,-0.35,-0.45,9.42,0,0,0
4582,-0.009817477,-0.003272492,-0.030543262,-0.36,-0.4,9.4,0,0,0
4583,-0.008726646,-0.002181662,-0.054541539,-0.37,-0.18,9.39,0,0,0
4584,-0.013089969,0.001090831,-0.043633231,-0.39,-0.06,9.37,0,0,0
4585,-0.009817477,0.001090831,-0.045814893,-0.3,0.02,9.42,0,0,0
4586,-0.007635815,0,-0.034906585,-0.33,-0.32,9.4,0,0,0
4587,-0.005454154,-0.001090831,0.005454154,-0.32,-0.27,9.39,0,0,0
4588,-0.003272492,-0.006544985,0.015271631,-0.39,-0.42,9.4,0,0,0
4589,-0.005454154,-0.003272492,-0.0141808,-0.26,-0.1,9.42,0,0,0
4590,-0.005454154,-0.001090831,-0.008726646,-0.42,-0.51,9.42,0,0,0
4591,-0.005454154,0.001090831,-0.031634093,-0.33,-0.18,9.4,0,0,0
4592,-0.005454154,0.001090831,0.002181662,-0.33,-0.22,9.44,0,0,0
4593,-0.002181662,-0.001090831,0.010908308,-0.33,-0.32,9.41,0,0,0
4594,0,-0.002181662,0.007635815,-0.33,-0.46,9.4,0,0,0
4595,-0.001090831,-0.004363323,0.016362462,-0.3,-0.41,9.4,0,0,0
4596,-0.002181662,-0.004363323,-0.006544985,-0.39,-0.27,9.4,0,0,0
4597,-0.002181662,-0.004363323,-0.006544985,-0.41,-0.44,9.4,0,0,0
4598,-0.005454154,-0.003272492,-0.026179939,-0.33,-0.49,9.41,0,0,0
4599,-0.002181662,-0.001090831,-0.008726646,-0.31,-0.33,9.41,0,0,0
4600,-0.005454154,-0.002181662,0.002181662,-0.3,-0.56,9.41,0,0,0
4601,-0.007635815,-0.002181662,0.005454154,-0.35,-0.55,9.4,0,0,0
4602,-0.008726646,0,0,-0.33,-0.38,9.38,0,0,0
4603,-0.007635815,0.003272492,0,-0.33,-0.34,9.42,0,0,0
4604,-0.004363323,-0.003272492,-0.017453293,-0.38,-0.37,9.38,0,0,0
4605,-0.006544985,-0.001090831,-0.010908308,-0.43,-0.61,9.36,0,0,0
4606,-0.005454154,-0.004363323,-0.049087385,-0.33,-0.33,9.42,0,0,0
4607,-0.002181662,-0.002181662,-0.023998277,-0.26,-0.4,9.39,0,0,0
4608,-0.002181662,-0.002181662,-0.023998277,-0.35,-0.52,9.41,0,0,0
4609,-0.005454154,0.001090831,0.017453293,-0.33,-0.46,9.39,0,0,0
4610,-0.004363323,-0.001090831,0.006544985,-0.41,-0.48,9.4,0,0,0
4611,-0.004363323,0.002181662,-0.015271631,-0.39,-0.33,9.39,0,0,0
4612,-0.002181662,-0.002181662,-0.043633231,-0.36,-0.31,9.39,0,0,0
4613,0.002181662,-0.006544985,-0.042542401,-0.29,-0.36,9.42,0,0,0
4614,-0.001090831,-0.001090831,-0.018544123,-0.25,-0.51,9.42,0,0,0
4615,-0.002181662,-0.002181662,-0.015271631,-0.33,-0.48,9.39,0,0,0
4616,-0.001090831,0.002181662,-0.025089108,-0.31,-0.49,9.39,0,0,0
4617,-0.005454154,0.002181662,-0.006544985,-0.29,-0.32,9.4,0,0,0
4618,0,0.001090831,0.023998277,-0.33,-0.33,9.4,0,0,0
4619,-0.001090831,0,0.017453293,-0.39,-0.47,9.42,0,0,0
4620,0.006544985,-0.006544985,-0.047996554,-0.28,-0.36,9.39,0,0,0
4621,0.002181662,-0.005454154,-0.042542401,-0.32,-0.48,9.42,0,0,0
4622,0.003272492,-0.003272492,-0.04145157,-0.24,-0.22,9.4,0,0,0
4623,0.002181662,-0.001090831,0.008726646,-0.32,-0.4,9.38,0,0,0
4624,0.003272492,-0.003272492,-0.006544985,-0.41,-0.25,9.39,0,0,0
4625,0.005454154,-0.007635815,-0.031634093,-0.4,-0.33,9.39,0,0,0
4626,0.007635815,-0.007635815,-0.039269908,-0.31,-0.2,9.41,0,0,0
4627,0.006544985,-0.007635815,-0.037088247,-0.27,-0.51,9.42,0,0,0
4628,0.003272492,0,-0.015271631,-0.25,-0.31,9.4,0,0,0
4629,0.003272492,0.003272492,-0.004363323,-0.31,-0.38,9.41,0,0,0
4630,0.006544985,-0.003272492,-0.005454154,-0.32,-0.4,9.37,0,0,0
4631,0.005454154,-0.006544985,-0.005454154,-0.3,-0.6,9.41,0,0,0
4632,0.005454154,-0.004363323,-0.009817477,-0.3,-0.51,9.39,0,0,0
4633,0.008726646,-0.006544985,-0.043633231,-0.44,-0.39,9.43,0,0,0
4634,0.005454154,-0.008726646,-0.059995693,-0.4,-0.31,9.38,0,0,0
4635,0.010908308,-0.006544985,-0.015271631,-0.28,-0.45,9.43,0,0,0
4636,0.008726646,-0.004363323,0.016362462,-0.26,-0.26,9.39,0,0,0
4637,0.009817477,-0.001090831,0.052359878,-0.36,-0.56,9.41,0,0,0
4638,0.006544985,-0.003272492,0.047996554,-0.36,-0.44,9.38,0,0,0
4639,0.003272492,-0.008726646,0.043633231,-0.41,-0.47,9.41,0,0,0
4640,0.008726646,-0.006544985,0.015271631,-0.36,-0.22,9.38,0,0,0
4641,0.005454154,-0.001090831,-0.007635815,-0.32,-0.17,9.41,0,0,0
4642,0.001090831,0,0.005454154,-0.34,-0.22,9.4,0,0,0
4643,0.002181662,-0.002181662,-0.0283616,-0.34,-0.12,9.43,0,0,0
4644,0.003272492,0,-0.030543262,-0.3,-0.16,9.39,0,0,0
4645,0.003272492,-0.003272492,-0.016362462,-0.33,-0.19,9.39,0,0,0
4646,0.002181662,0.003272492,0.021816616,-0.33,-0.42,9.4,0,0,0
4647,0,0.003272492,0.032724923,-0.31,-0.33,9.41,0,0,0
4648,-0.001090831,0.001090831,0.043633231,-0.34,-0.32,9.39,0,0,0
4649,0.001090831,0.004363323,0.037088247,-0.34,-0.22,9.42,0,0,0
4650,0,0.002181662,0.029452431,-0.35,-0.14,9.39,0,0,0
4651,-0.001090831,0.002181662,0.0283616,-0.34,-0.24,9.39,0,0,0
4652,-0.002181662,-0.003272492,0.016362462,-0.35,-0.33,9.39,0,0,0
4653,0.001090831,0.001090831,0.017453293,-0.13,-0.63,9.41,0,0,0
4654,0.003272492,0.007635815,0.099265601,-0.32,-0.54,9.38,0,0,0
4655,-0.003272492,0.003272492,0.079630647,-0.34,-0.58,9.42,0,0,0
4656,-0.002181662,-0.001090831,0.079630647,-0.33,-0.54,9.39,0,0,0
4657,-0.001090831,0.002181662,0.06981317,-0.36,-0.54,9.4,0,0,0
4658,0.002181662,0,0.043633231,-0.38,-0.36,9.42,0,0,0
4659,0.004363323,-0.001090831,0.035997416,-0.43,-0.42,9.39,0,0,0
4660,-0.001090831,-0.003272492,0.007635815,-0.33,-0.3,9.38,0,0,0
4661,0.005454154,-0.005454154,-0.004363323,-0.37,-0.48,9.43,0,0,0
4662,0.001090831,-0.003272492,-0.022907446,-0.32,-0.61,9.38,0,0,0
4663,0.002181662,-0.001090831,-0.008726646,-0.28,-0.52,9.39,0,0,0
4664,0.002181662,-0.001090831,-0.013089969,-0.31,-0.29,9.39,0,0,0
4665,0.004363323,0.002181662,-0.023998277,-0.36,-0.16,9.42,0,0,0
4666,0.005454154,0.005454154,-0.004363323,-0.38,-0.08,9.39,0,0,0
4667,0.004363323,-0.003272492,-0.021816616,-0.33,-0.2,9.41,0,0,0
4668,0.003272492,0,-0.016362462,-0.32,-0.46,9.43,0,0,0
4669,0,0.002181662,-0.025089108,-0.27,-0.33,9.39,0,0,0
4670,-0.002181662,0.006544985,0.004363323,-0.38,-0.18,9.37,0,0,0
4671,0.002181662,0.005454154,0.030543262,-0.37,-0.24,9.39,0,0,0
4672,0.004363323,0.004363323,0.009817477,-0.39,-0.32,9.39,0,0,0
4673,-0.002181662,-0.009817477,-0.073085662,-0.4,-0.3,9.4,0,0,0
4674,0.001090831,-0.009817477,-0.101447263,-0.33,-0.05,9.41,0,0,0
4675,0.003272492,-0.010908308,-0.080721478,-0.33,-0.16,9.43,0,0,0
4676,0.008726646,-0.002181662,-0.049087385,-0.33,-0.4,9.42,0,0,0
4677,0,0.003272492,-0.017453293,-0.1,-0.78,9.46,0,0,0
4678,-0.001090831,0.002181662,0.005454154,-0.32,-0.76,9.43,0,0,0
4679,-0.008726646,-0.002181662,-0.018544123,-0.37,-0.43,9.41,0,0,0
4680,-0.004363323,0,-0.022907446,-0.45,-0.28,9.38,0,0,0
4681,0.001090831,-0.003272492,-0.062177355,-0.36,-0.23,9.42,0,0,0
4682,-0.002181662,-0.002181662,-0.05563237,-0.33,-0.21,9.38,0,0,0
4683,-0.001090831,0.004363323,-0.008726646,-0.27,-0.69,9.41,0,0,0
4684,-0.006544985,0.004363323,-0.010908308,-0.27,-0.66,9.4,0,0,0
4685,-0.008726646,0.004363323,-0.002181662,-0.33,-0.48,9.41,0,0,0
4686,-0.008726646,0.001090831,0.018544123,-0.33,-0.3,9.4,0,0,0
4687,-0.005454154,0.002181662,0.023998277,-0.39,-0.39,9.41,0,0,0
4688,-0.003272492,0.003272492,0.020725785,-0.34,-0.3,9.39,0,0,0
4689,-0.006544985,0.003272492,0.0141808,-0.31,-0.21,9.41,0,0,0
4690,-0.002181662,0.002181662,0.035997416,-0.27,-0.26,9.42,0,0,0
4691,-0.006544985,0.007635815,0.063268185,-0.35,-0.51,9.36,0,0,0
4692,-0.006544985,0.004363323,0.056723201,-0.36,-0.43,9.41,0,0,0
4693,-0.004363323,0.003272492,0.05563237,-0.35,-0.35,9.41,0,0,0
4694,-0.007635815,0.002181662,0.054541539,-0.46,-0.22,9.4,0,0,0
4695,-0.007635815,-0.004363323,0.020725785,-0.44,-0.08,9.39,0,0,0
