Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (microteslas),Magnetometer Y (microteslas),Magnetometer Z (microteslas),Timestamp
2357,0.6850417314077744,0.11126473981463851,0.18653206380689397,-9.58,2.65,1.29,28.0625,4.0625,-35.875,1746516954.4412818
2358,0.779944009484966,0.18544123302439752,0.3021601267515183,-9.4,2.9,1.1300000000000001,28.0625,4.0625,-35.875,1746516954.464299
2359,0.7766715171374766,0.24980024919168842,0.35779249665883756,-8.74,2.98,0.9,28.0625,4.0625,-35.875,1746516954.484184
2360,0.6588617926278594,0.24434609527920614,0.20507618710933373,-8.42,3.02,0.65,29.1875,2.875,-35.0625,1746516954.5040324
2361,0.4657847441259867,0.18762289458939044,0.002181661564992912,-8.89,3.19,0.63,29.1875,2.875,-35.0625,1746516954.5240498
2362,0.2999784651865254,0.1308996938995747,-0.07526732399225546,-9.39,3.2600000000000002,0.68,29.875,3.25,-34.25,1746516954.5440502
2363,0.2203478180642841,0.08508480103472356,-0.03490658503988659,-9.57,3.34,0.6900000000000001,29.875,3.25,-34.25,1746516954.564062
2364,0.18544123302439752,0.04581489286485115,0.003272492347489368,-9.450000000000001,3.35,0.65,29.875,3.25,-34.25,1746516954.584428
2365,0.10799224746714914,0.04145156973486533,0.001090830782496456,-9.44,3.41,0.61,28.75,1.0625,-34.25,1746516954.6044495
2366,0.05672320068981571,0.05781403147231216,0.02181661564992912,-9.53,3.4,0.61,28.75,1.0625,-34.25,1746516954.6242213
2367,0.03490658503988659,0.055632369907319255,0.09490227807719166,-9.57,3.38,0.59,27.25,1.0625,-34.25,1746516954.6443992
2368,-0.004363323129985824,0.04254240051736178,0.1265363707695889,-9.19,3.29,0.58,27.25,1.0625,-34.25,1746516954.6657927
2369,-0.12217304763960307,0.004363323129985824,0.06981317007977318,-8.950000000000001,3.23,0.58,27.25,1.0625,-34.25,1746516954.6845868
2370,-0.23234695667174513,-0.05126904677733343,-0.05235987755982989,-9.18,3.15,0.68,28.0625,1.0625,-33.25,1746516954.7046554
2371,-0.2617993877991494,-0.05126904677733343,-0.050178215994836975,-9.33,3.21,0.74,28.0625,1.0625,-33.25,1746516954.7258804
2372,-0.23452861823673804,-0.017453292519943295,-0.001090830782496456,-9.44,3.24,0.7000000000000001,30.6875,0.375,-34.1875,1746516954.7447674
2373,-0.22471114119426994,0.025089107997418487,0.04799655442984406,-9.47,3.21,0.72,30.6875,0.375,-34.1875,1746516954.7672813
2374,-0.22362031041177347,0.03381575425739013,0.07635815477475191,-9.36,2.97,0.8200000000000001,30.6875,0.375,-34.1875,1746516954.7849069
2375,-0.20398535632683726,0.004363323129985824,0.016362461737446838,-9.06,2.9,0.91,28.75,2.1875,-34.6875,1746516954.8050141
2376,-0.21162117180431245,-0.011999138607461015,-0.06981317007977318,-9.06,2.87,0.84,28.75,2.1875,-34.6875,1746516954.8269887
2377,-0.2585268954516601,0.004363323129985824,-0.08508480103472356,-9.41,2.9,0.84,28.5,2.875,-34.5625,1746516954.8454924
2378,-0.2596177262341565,0.028361600344907856,-0.019634954084936207,-9.5,2.89,0.89,28.5,2.875,-34.5625,1746516954.8681746
2379,-0.22689280275926285,0.031634092692397225,0.018544123302439753,-9.25,2.91,0.93,28.5,2.875,-34.5625,1746516954.8853683
2380,-0.18216874067690814,0.003272492347489368,-0.016362461737446838,-9.06,2.82,0.89,28.5,1.0625,-32.875,1746516954.907277
2381,-0.1734420944169365,-0.032724923474893676,-0.08835729338221293,-8.98,2.84,0.87,28.5,1.0625,-32.875,1746516954.9282086
2382,-0.21489366415180183,0.016362461737446838,-0.11453723216212788,-9.22,2.96,0.79,29.1875,2.875,-34.5625,1746516954.945766
2383,-0.23452861823673804,0.08726646259971647,-0.0719948316447661,-9.290000000000001,2.92,0.85,29.1875,2.875,-34.5625,1746516954.968351
2384,-0.20616701789183017,0.07744898555724837,-0.06217735460229799,-9.39,2.84,0.98,29.1875,2.875,-34.5625,1746516954.9857612
2385,-0.16580627893946132,0.04363323129985824,-0.04254240051736178,-9.14,2.7600000000000002,0.99,30.6875,4.0625,-33.6875,1746516955.005758
2386,-0.1439896632895322,-0.03381575425739013,-0.07635815477475191,-9.05,2.63,0.97,30.6875,4.0625,-33.6875,1746516955.0287263
2387,-0.14508049407202864,-0.07090400086226964,-0.12435470920459599,-9.19,2.72,1.03,29.5,3.6875,-35.375,1746516955.0461822
2388,-0.13526301702956053,0.014180800172453928,-0.06981317007977318,-9.63,2.95,0.9500000000000001,29.5,3.6875,-35.375,1746516955.0694578
2389,-0.09708393964218458,0.10581058590215622,-0.003272492347489368,-9.4,2.92,0.99,29.5,3.6875,-35.375,1746516955.0861607
2390,-0.07090400086226964,0.08072147790473774,-0.031634092692397225,-9.16,2.79,0.91,28.75,4.375,-32.875,1746516955.1089647
2391,-0.06654067773228381,0.007635815477475192,-0.10144726277217041,-9.16,2.83,0.84,28.75,4.375,-32.875,1746516955.1295092
2392,-0.05999569303730508,0.0,-0.1461713248545251,-9.41,2.99,0.96,28.0625,3.6875,-32.875,1746516955.1465564
2393,-0.04799655442984406,0.06544984694978735,-0.08726646259971647,-9.81,3.09,0.9,28.0625,3.6875,-32.875,1746516955.1698592
2394,-0.02399827721492203,0.11780972450961724,0.03381575425739013,-9.73,3.0,0.88,28.0625,3.6875,-32.875,1746516955.1867414
2395,-0.00545415391248228,0.08617563181722002,0.10690141668465268,-9.44,2.75,0.9,30.25,2.5625,-33.6875,1746516955.2096488
2396,-0.014180800172453928,0.008726646259971648,0.05890486225480862,-9.21,2.8000000000000003,0.99,30.25,2.5625,-33.6875,1746516955.2298436
2397,-0.0545415391248228,-0.04363323129985824,-0.006544984694978736,-9.22,2.91,0.79,30.25,4.75,-34.5625,1746516955.2470994
2398,-0.136353847812057,-0.04145156973486533,-0.030543261909900768,-9.33,2.95,0.7000000000000001,30.25,4.75,-34.5625,1746516955.2697146
2399,-0.19198621771937624,-0.017453292519943295,0.009817477042468103,-9.32,2.8000000000000003,0.85,30.25,4.75,-34.5625,1746516955.287155
2400,-0.19198621771937624,-0.04254240051736178,-0.011999138607461015,-9.26,2.79,1.12,28.75,4.375,-32.875,1746516955.3096812
2401,-0.16144295580947549,-0.07635815477475191,-0.03490658503988659,-9.16,2.74,1.05,28.75,4.375,-32.875,1746516955.3298838
2402,-0.10253809355466686,-0.11999138607461016,-0.09053895494720585,-9.33,2.8000000000000003,0.93,28.75,3.6875,-34.1875,1746516955.3478584
2403,-0.04908738521234052,-0.10035643198967395,-0.04581489286485115,-9.44,2.9,0.98,28.75,3.6875,-34.1875,1746516955.369829
2404,-0.006544984694978736,-0.050178215994836975,0.030543261909900768,-9.43,2.9,0.99,28.75,3.6875,-34.1875,1746516955.3878133
2405,0.017453292519943295,-0.028361600344907856,0.07853981633974483,-9.21,2.7600000000000002,1.02,29.1875,5.0625,-32.5,1746516955.4092312
2406,0.003272492347489368,-0.07417649320975901,0.006544984694978736,-9.05,2.7,0.75,29.1875,5.0625,-32.5,1746516955.4300382
2407,-0.06981317007977318,-0.09272061651219876,-0.0272707695624114,-8.96,2.84,0.99,29.1875,5.0625,-34.1875,1746516955.4481845
2408,-0.14726215563702155,-0.0719948316447661,-0.08399397025222712,-9.23,2.84,1.0,29.1875,5.0625,-34.1875,1746516955.4699016
2409,-0.14508049407202864,-0.01090830782496456,-0.10362892433716332,-9.25,2.68,1.17,30.6875,4.375,-35.0,1746516955.488201
2410,-0.07744898555724837,0.0272707695624114,-0.1189005552921137,-9.38,2.49,1.12,30.6875,4.375,-35.0,1746516955.5098433
2411,-0.04363323129985824,0.04145156973486533,-0.11671889372712078,-9.43,2.52,1.1300000000000001,30.6875,4.375,-35.0,1746516955.5300207
2412,-0.06763150851478027,0.016362461737446838,-0.09053895494720585,-9.48,2.5500000000000003,1.1400000000000001,27.0,5.875,-33.25,1746516955.5488055
2413,-0.08835729338221293,0.019634954084936207,-0.044724062082354694,-9.51,2.59,0.99,27.0,5.875,-33.25,1746516955.5700364
2414,-0.10035643198967395,0.006544984694978736,-0.002181661564992912,-9.39,2.57,1.04,28.75,5.5,-33.25,1746516955.5886662
2415,-0.07308566242726255,-0.032724923474893676,-0.002181661564992912,-9.53,2.66,1.2,28.75,5.5,-33.25,1746516955.61003
2416,0.013089969389957472,0.022907446432425576,0.05235987755982989,-9.44,2.59,1.29,28.75,5.5,-33.25,1746516955.6300998
2417,0.11235557059713497,0.07635815477475191,0.12544553998709243,-9.370000000000001,2.58,1.32,29.875,5.0625,-34.1875,1746516955.6491344
2418,0.1439896632895322,0.04363323129985824,0.1308996938995747,-9.290000000000001,2.7800000000000002,1.12,29.875,5.0625,-34.1875,1746516955.6700344
2419,0.10362892433716332,0.006544984694978736,0.11235557059713497,-9.16,2.83,1.02,29.875,5.875,-32.875,1746516955.6892087
2420,0.039269908169872414,0.019634954084936207,0.03599741582238305,-9.0,2.87,0.9500000000000001,29.875,5.875,-32.875,1746516955.7099056
2421,0.03490658503988659,0.06435901616729091,-0.07417649320975901,-9.51,2.82,1.03,29.875,5.875,-32.875,1746516955.7303562
2422,0.05999569303730508,0.11344640137963143,-0.04145156973486533,-9.78,2.79,1.0,29.875,5.875,-34.1875,1746516955.749591
2423,-0.006544984694978736,0.10144726277217041,0.14835298641951802,-9.67,3.09,1.03,29.875,5.875,-34.1875,1746516955.7701037
2424,-0.03599741582238305,0.07090400086226964,0.17453292519943295,-9.44,3.04,0.81,28.5,4.0625,-32.5,1746516955.7895799
2425,-0.03381575425739013,-0.050178215994836975,0.10362892433716332,-9.06,2.95,0.97,28.5,4.0625,-32.5,1746516955.8099155
2426,0.011999138607461015,-0.05672320068981571,0.03381575425739013,-9.11,2.7600000000000002,0.9500000000000001,28.5,4.0625,-32.5,1746516955.8301775
2427,0.015271630954950384,-0.030543261909900768,0.037088246604879506,-9.36,2.96,1.02,28.75,5.0625,-32.5,1746516955.850382
2428,-0.008726646259971648,0.05781403147231216,0.12217304763960307,-9.1,2.92,1.03,28.75,5.0625,-32.5,1746516955.8705347
2429,0.014180800172453928,0.04254240051736178,0.06435901616729091,-8.67,2.93,1.07,31.0,4.0625,-33.6875,1746516955.8904264
2430,0.050178215994836975,-0.04581489286485115,-0.15489797111449674,-8.51,2.89,0.9,31.0,4.0625,-33.6875,1746516955.9102488
2431,0.044724062082354694,-0.032724923474893676,-0.2279836335417593,-9.1,3.0300000000000002,0.76,31.0,4.0625,-33.6875,1746516955.930365
2432,0.037088246604879506,0.09053895494720585,-0.11453723216212788,-9.49,3.22,0.73,30.25,4.75,-32.875,1746516955.9505467
2433,-0.039269908169872414,0.18980455615438332,0.00545415391248228,-9.18,3.14,0.77,30.25,4.75,-32.875,1746516955.9709249
2434,-0.14289883250703572,0.1908953869368798,-0.04145156973486533,-8.8,2.99,0.6900000000000001,28.75,4.75,-34.5625,1746516955.9904828
2435,-0.19198621771937624,0.14726215563702155,-0.20943951023931956,-8.9,2.87,0.68,28.75,4.75,-34.5625,1746516956.010588
2436,-0.23234695667174513,0.19416787928436915,-0.3141592653589793,-9.21,2.92,0.66,28.75,4.75,-34.5625,1746516956.0306659
2437,-0.3108867730114899,0.24434609527920614,-0.2476185876266955,-9.59,3.04,0.73,28.0625,4.375,-33.6875,1746516956.0521257
2438,-0.33052172709642613,0.18544123302439752,-0.1265363707695889,-10.13,2.82,0.7000000000000001,28.0625,4.375,-33.6875,1746516956.071921
2439,-0.3239767424014474,0.210530341021816,0.17562375598192942,-10.14,2.7600000000000002,0.88,29.875,4.375,-33.25,1746516956.090959
2440,-0.31525009614147576,0.1265363707695889,0.27598018797160334,-9.5,2.73,0.9500000000000001,29.875,4.375,-33.25,1746516956.111465
2441,-0.35561083509384467,-0.031634092692397225,0.07308566242726255,-9.15,2.72,0.64,29.875,4.375,-33.25,1746516956.1314306
2442,-0.39269908169872414,-0.02945243112740431,-0.030543261909900768,-9.19,2.82,0.6,30.25,7.25,-32.875,1746516956.1534777
2443,-0.35997415822383044,0.05781403147231216,-0.003272492347489368,-9.73,2.77,0.97,30.25,7.25,-32.875,1746516956.17338
2444,-0.29670597283903605,0.1810779098944117,0.07853981633974483,-9.59,2.6,1.1300000000000001,30.25,7.0,-32.5,1746516956.191574
2445,-0.22689280275926285,0.18216874067690814,0.002181661564992912,-8.93,2.42,1.08,30.25,7.0,-32.5,1746516956.2131035
2446,-0.2083486794568231,0.07526732399225546,-0.2203478180642841,-9.27,2.3000000000000003,0.63,30.25,7.0,-32.5,1746516956.231714
2447,-0.23125612588924865,0.07308566242726255,-0.18871372537188688,-9.450000000000001,2.58,0.73,29.875,6.5625,-33.25,1746516956.2552302
2448,-0.2203478180642841,0.10035643198967395,-0.08072147790473774,-9.66,2.65,0.8200000000000001,29.875,6.5625,-33.25,1746516956.275045
2449,-0.18435040224190105,0.16689710972195776,0.017453292519943295,-9.52,2.61,0.78,29.5,8.0625,-32.0625,1746516956.2918725
2450,-0.10471975511965978,0.18871372537188688,-0.03490658503988659,-9.52,2.6,0.96,29.5,8.0625,-32.0625,1746516956.313069
2451,-0.0545415391248228,0.19416787928436915,-0.06326818538479445,-9.33,2.52,0.8200000000000001,29.5,8.0625,-32.0625,1746516956.3318934
2452,-0.04908738521234052,0.14289883250703572,-0.09272061651219876,-9.73,2.54,0.61,32.0625,7.6875,-31.6875,1746516956.3531425
2453,-0.0545415391248228,0.13962634015954636,0.04145156973486533,-9.85,2.65,0.72,32.0625,7.6875,-31.6875,1746516956.3757563
2454,0.004363323129985824,0.14944381720201447,0.17016960206944712,-9.84,2.54,0.8300000000000001,33.1875,8.375,-32.0625,1746516956.3923812
2455,0.11671889372712078,0.19744037163185854,0.2901609881440573,-9.61,2.39,0.8200000000000001,33.1875,8.375,-32.0625,1746516956.4150379
2456,0.21707532571679475,0.1832595714594046,0.3119776037939864,-9.19,2.35,0.76,33.1875,8.375,-32.0625,1746516956.4324946
2457,0.25634523388666713,0.06435901616729091,0.1832595714594046,-8.8,2.29,0.5700000000000001,31.0,9.1875,-31.1875,1746516956.4559255
2458,0.2814343418840856,-0.003272492347489368,0.044724062082354694,-9.0,2.39,0.56,31.0,9.1875,-31.1875,1746516956.4760828
2459,0.38942658935123475,0.08617563181722002,0.031634092692397225,-9.28,2.47,0.62,31.6875,7.0,-32.5625,1746516956.492967
2460,0.49741883681838395,0.19416787928436915,0.04908738521234052,-9.3,2.45,0.67,31.6875,7.0,-32.5625,1746516956.5157423
2461,0.5901394533305827,0.22580197197676638,0.00545415391248228,-9.450000000000001,2.48,0.54,31.6875,7.0,-32.5625,1746516956.532921
2462,0.65558930028037,0.2279836335417593,0.03381575425739013,-9.44,2.69,0.36,31.0,4.6875,-29.1875,1746516956.555345
2463,0.6904958853202566,0.21380283336930536,0.05672320068981571,-9.8,2.7600000000000002,0.4,31.0,4.6875,-29.1875,1746516956.5762181
2464,0.7046766854927106,0.2530727415391778,0.1734420944169365,-9.9,2.92,0.38,32.0625,6.0625,-30.0,1746516956.59319
2465,0.6894050545377601,0.24652775684419906,0.21162117180431245,-9.67,3.0100000000000002,0.02,32.0625,6.0625,-30.0,1746516956.6161587
2466,0.6119560689805118,0.17889624832941878,0.19962203319685143,-9.27,3.11,-0.22,32.0625,6.0625,-30.0,1746516956.633269
2467,0.5399612373357457,0.05235987755982989,0.14944381720201447,-9.120000000000001,3.17,-0.24,33.5,5.0,-31.25,1746516956.6561172
2468,0.49414634447089456,-0.002181661564992912,0.136353847812057,-9.35,3.47,-0.08,33.5,5.0,-31.25,1746516956.6763294
2469,0.47451139038595835,0.09599310885968812,0.23125612588924865,-9.120000000000001,3.56,-0.14,32.0625,4.0625,-31.6875,1746516956.6937592
2470,0.45487643630102215,0.1712604328519436,0.2203478180642841,-8.84,3.4,-0.37,32.0625,4.0625,-31.6875,1746516956.7159932
2471,0.3490658503988659,0.21380283336930536,0.17453292519943295,-8.67,3.36,-0.62,32.0625,4.0625,-31.6875,1746516956.733636
2472,0.17235126363444003,0.21707532571679475,0.07526732399225546,-8.77,3.42,-0.59,32.0625,2.5625,-30.375,1746516956.7561028
2473,0.016362461737446838,0.17562375598192942,-0.039269908169872414,-8.94,3.39,-0.41000000000000003,32.0625,2.5625,-30.375,1746516956.776312
2474,-0.03381575425739013,0.18216874067690814,-0.07853981633974483,-8.93,3.35,-0.37,33.875,1.5,-31.1875,1746516956.7941852
2475,-0.05781403147231216,0.19962203319685143,-0.1189005552921137,-8.98,3.19,-0.56,33.875,1.5,-31.1875,1746516956.816135
2476,-0.11671889372712078,0.24870941840919197,-0.12980886311707826,-9.040000000000001,3.18,-0.52,33.875,1.5,-31.1875,1746516956.834197
2477,-0.15817046346198613,0.2683443724941282,-0.14944381720201447,-9.33,3.04,-0.36,33.875,1.875,-29.5625,1746516956.8562472
2478,-0.08617563181722002,0.2519819107566813,-0.12108221685710661,-8.82,2.97,-0.26,33.875,1.875,-29.5625,1746516956.8763943
2479,-0.002181661564992912,0.28688849579656794,-0.19744037163185854,-8.68,2.97,-0.34,33.875,2.5625,-30.0,1746516956.8947334
2480,-0.028361600344907856,0.41560652813114973,-0.31525009614147576,-9.4,2.95,-0.8,33.875,2.5625,-30.0,1746516956.9167113
2481,-0.08726646259971647,0.5399612373357457,-0.24652775684419906,-9.43,2.93,-0.67,33.1875,1.875,-29.1875,1746516956.934866
2482,-0.0818123086872342,0.48432886742842646,-0.14944381720201447,-9.43,2.77,-0.71,33.1875,1.875,-29.1875,1746516956.9563756
2483,-0.011999138607461015,0.3534291735288517,-0.1341721862470641,-9.4,2.8000000000000003,-0.75,33.1875,1.875,-29.1875,1746516956.9764154
2484,0.07090400086226964,0.28688849579656794,-0.17016960206944712,-9.46,2.85,-0.79,35.375,3.25,-28.25,1746516956.9950552
2485,0.1341721862470641,0.3097959422289935,-0.1341721862470641,-10.120000000000001,2.77,-0.8200000000000001,35.375,3.25,-28.25,1746516957.0165124
2486,0.17235126363444003,0.3523383427463553,0.08072147790473774,-10.01,2.69,-0.8200000000000001,35.0,4.0625,-26.6875,1746516957.0352724
2487,0.21925698728178766,0.23234695667174513,0.17780541754692233,-9.540000000000001,2.46,-1.03,35.0,4.0625,-26.6875,1746516957.056415
2488,0.24980024919168842,0.0545415391248228,0.1559888018969932,-9.8,2.66,-1.11,35.0,4.0625,-26.6875,1746516957.0763698
2489,0.27707101875409984,0.011999138607461015,0.24870941840919197,-9.53,2.84,-0.9,36.75,3.6875,-28.25,1746516957.0955029
2490,0.34033920413889424,0.028361600344907856,0.32834006553143325,-9.32,2.7600000000000002,-1.16,36.75,3.6875,-28.25,1746516957.1166325
2491,0.4188790204786391,0.019634954084936207,0.38288160465625604,-9.17,2.73,-1.11,34.6875,3.6875,-28.75,1746516957.1356094
2492,0.4276056667386107,0.019634954084936207,0.37088246604879505,-8.83,2.75,-1.33,34.6875,3.6875,-28.75,1746516957.1566582
2493,0.3817907738737596,0.025089107997418487,0.2748893571891069,-8.71,2.83,-1.26,34.6875,3.6875,-28.75,1746516957.1764872
2494,0.36106498900632694,0.04363323129985824,0.23343778745424157,-8.950000000000001,2.98,-1.33,33.875,1.5,-25.75,1746516957.1959293
2495,0.28907015736156083,0.1439896632895322,0.136353847812057,-8.99,3.21,-1.46,33.875,1.5,-25.75,1746516957.2162242
2496,0.25634523388666713,0.15817046346198613,0.09599310885968812,-9.05,3.37,-1.45,35.75,-0.375,-26.5625,1746516957.2358932
2497,0.17016960206944712,0.1407171709420428,0.039269908169872414,-9.57,3.5100000000000002,-1.58,35.75,-0.375,-26.5625,1746516957.2566292
2498,0.16144295580947549,0.1439896632895322,0.12217304763960307,-9.41,3.54,-1.43,35.75,-0.375,-26.5625,1746516957.2767384
2499,0.13199052468207118,0.1407171709420428,0.15926129424448257,-9.26,3.5700000000000003,-1.71,36.0625,0.25,-27.5,1746516957.2962966
2500,0.016362461737446838,0.1407171709420428,0.1538071403320003,-9.08,3.66,-1.71,36.0625,0.25,-27.5,1746516957.3164303
2501,-0.11344640137963143,0.10035643198967395,0.12544553998709243,-9.22,3.65,-1.6600000000000001,36.0625,-0.25,-26.6875,1746516957.3363466
2502,-0.20289452554434081,0.031634092692397225,0.1505346479845109,-9.15,3.5500000000000003,-1.6500000000000001,36.0625,-0.25,-26.6875,1746516957.3566043
2503,-0.24216443371421323,-0.07417649320975901,0.12435470920459599,-8.790000000000001,3.37,-1.6600000000000001,36.0625,-0.25,-26.6875,1746516957.3766403
2504,-0.3337942194439155,-0.09926560120717749,0.09272061651219876,-8.64,3.5500000000000003,-1.62,35.375,-1.375,-26.25,1746516957.3966172
2505,-0.4854196982109229,0.001090830782496456,-0.006544984694978736,-8.72,3.58,-1.54,35.375,-1.375,-26.25,1746516957.4170687
2506,-0.5835944686356039,0.08399397025222712,-0.05672320068981571,-8.83,3.34,-1.34,34.6875,-0.375,-27.0625,1746516957.436685
2507,-0.507236313860852,0.05126904677733343,-0.12435470920459599,-8.66,3.16,-1.22,34.6875,-0.375,-27.0625,1746516957.458133
2508,-0.35561083509384467,0.022907446432425576,-0.19744037163185854,-8.84,3.2600000000000002,-1.33,34.6875,-0.375,-27.0625,1746516957.4768972
2509,-0.3196134192714616,0.14289883250703572,-0.12108221685710661,-9.21,3.29,-1.4000000000000001,36.0625,1.0,-25.25,1746516957.497077
2510,-0.34579335805137656,0.16907877128695067,-0.014180800172453928,-9.26,3.0100000000000002,-1.24,36.0625,1.0,-25.25,1746516957.5181727
2511,-0.346884188833873,0.061086523819801536,0.009817477042468103,-8.75,2.86,-1.23,37.5625,0.25,-27.75,1746516957.5371745
2512,-0.28579766501407144,-0.06763150851478027,-0.07963064712224129,-8.68,2.92,-1.23,37.5625,0.25,-27.75,1746516957.5589197
2513,-0.11999138607461016,-0.05672320068981571,-0.14944381720201447,-9.370000000000001,3.08,-1.1500000000000001,37.5625,0.25,-27.75,1746516957.5774465
2514,0.031634092692397225,0.05672320068981571,0.003272492347489368,-9.85,3.08,-1.07,35.375,1.75,-25.375,1746516957.5986488
2515,0.16471544815696484,0.04581489286485115,0.20943951023931956,-9.51,2.91,-1.06,35.375,1.75,-25.375,1746516957.6239448
2516,0.22252947962927702,-0.06654067773228381,0.24107360293171676,-9.06,2.99,-1.16,35.0,0.5625,-25.375,1746516957.642081
2517,0.1930770485018727,-0.10471975511965978,0.18544123302439752,-8.69,3.24,-1.4000000000000001,35.0,0.5625,-25.375,1746516957.6635993
2518,0.16144295580947549,-0.08835729338221293,0.1308996938995747,-8.81,3.2800000000000002,-1.46,35.0,0.5625,-25.375,1746516957.6816695
2519,0.17562375598192942,-0.026179938779914945,0.21489366415180183,-9.17,3.48,-1.17,36.5,0.375,-26.1875,1746516957.7036917
2520,0.24434609527920614,0.011999138607461015,0.29670597283903605,-8.88,3.56,-1.25,36.5,0.375,-26.1875,1746516957.7237031
2521,0.28579766501407144,0.02945243112740431,0.2748893571891069,-8.76,3.5300000000000002,-1.33,36.75,1.0625,-27.0,1746516957.7417
2522,0.28688849579656794,0.055632369907319255,0.25416357232167425,-9.28,3.74,-1.56,36.75,1.0625,-27.0,1746516957.76375
2523,0.24107360293171676,0.10253809355466686,0.3937899124812206,-9.290000000000001,3.77,-1.56,35.0,-0.25,-27.375,1746516957.782064
2524,0.17235126363444003,0.07635815477475191,0.48432886742842646,-9.1,3.96,-1.53,35.0,-0.25,-27.375,1746516957.8039615
2525,0.050178215994836975,0.09926560120717749,0.5050546522958591,-8.27,3.92,-1.59,35.0,-0.25,-27.375,1746516957.8237908
2526,-0.10144726277217041,0.07744898555724837,0.31306843457648287,-8.18,3.81,-1.6300000000000001,35.0,-2.5,-25.6875,1746516957.8421304
2527,-0.23343778745424157,-0.04145156973486533,-0.006544984694978736,-8.78,3.95,-1.6500000000000001,35.0,-2.5,-25.6875,1746516957.8724809
2528,-0.2552544031041707,-0.030543261909900768,0.004363323129985824,-9.02,4.1,-1.56,35.375,-2.25,-25.25,1746516957.882394
2529,-0.21489366415180183,0.1559888018969932,0.23234695667174513,-9.120000000000001,4.21,-1.37,35.375,-2.25,-25.25,1746516957.9054863
2530,-0.21271200258680892,0.21707532571679475,0.2825251726665821,-8.63,3.97,-1.51,35.375,-2.25,-25.25,1746516957.9252167
2531,-0.23561944901923448,0.17453292519943295,0.3021601267515183,-8.64,4.04,-1.55,35.75,-0.75,-26.1875,1746516957.945245
2532,-0.3021601267515183,0.09599310885968812,0.34143003492139073,-8.81,4.21,-1.57,35.75,-0.75,-26.1875,1746516957.9721887
2533,-0.385063266221249,0.05999569303730508,0.4308781590861001,-9.01,4.29,-1.54,37.1875,-2.5625,-26.1875,1746516957.989185
2534,-0.4134248665661568,0.038179077387375956,0.5301437602932776,-8.78,4.28,-1.5,37.1875,-2.5625,-26.1875,1746516958.0113847
2535,-0.3981532356112064,-0.05126904677733343,0.5203262832508095,-8.47,4.3,-1.28,37.1875,-2.5625,-26.1875,1746516958.0286672
2536,-0.34797501961636945,-0.09817477042468103,0.4439681284760576,-8.26,4.42,-1.45,35.375,-2.5625,-25.25,1746516958.051779
2537,-0.29343348049154666,-0.02399827721492203,0.3981532356112064,-8.25,4.55,-1.31,35.375,-2.5625,-25.25,1746516958.0723217
2538,-0.2530727415391778,0.09053895494720585,0.385063266221249,-8.38,4.63,-1.34,34.6875,-3.0,-25.25,1746516958.0890257
2539,-0.26070855701665296,0.12980886311707826,0.358883327441334,-8.27,4.46,-1.35,34.6875,-3.0,-25.25,1746516958.1113331
2540,-0.2716168648416175,0.06217735460229799,0.32834006553143325,-8.290000000000001,4.47,-1.1500000000000001,34.6875,-3.0,-25.25,1746516958.1289454
2541,-0.23125612588924865,0.004363323129985824,0.3010692959690218,-8.040000000000001,4.66,-1.19,36.5,-4.75,-25.6875,1746516958.1507485
2542,-0.16580627893946132,0.0545415391248228,0.2792526803190927,-8.05,4.73,-1.22,36.5,-4.75,-25.6875,1746516958.1725352
2543,-0.11017390903214205,0.13526301702956053,0.16471544815696484,-8.02,4.76,-1.2,37.25,-3.375,-27.0,1746516958.1898727
2544,-0.07090400086226964,0.21162117180431245,0.17780541754692233,-8.51,4.74,-1.3,37.25,-3.375,-27.0,1746516958.2120867
2545,-0.038179077387375956,0.09926560120717749,0.2628902185816459,-8.6,4.89,-1.16,37.25,-3.375,-27.0,1746516958.2293634
2546,-0.011999138607461015,-0.022907446432425576,0.34033920413889424,-8.17,4.64,-1.1500000000000001,34.75,-4.75,-24.5,1746516958.2521963
2547,0.06981317007977318,-0.0719948316447661,0.2694352032766246,-8.38,4.73,-1.09,34.75,-4.75,-24.5,1746516958.2722988
2548,0.09817477042468103,-0.025089107997418487,0.26070855701665296,-8.16,4.97,-1.3,36.1875,-5.5625,-27.0,1746516958.2904582
2549,0.030543261909900768,-0.020725784867432664,0.21489366415180183,-7.99,5.04,-1.35,36.1875,-5.5625,-27.0,1746516958.3119822
2550,-0.05235987755982989,-0.07090400086226964,0.07090400086226964,-7.82,4.93,-1.32,35.5,-4.75,-24.5,1746516958.3309276
2551,-0.06872233929727672,-0.0719948316447661,-0.0818123086872342,-8.1,5.21,-1.22,35.5,-4.75,-24.5,1746516958.35218
2552,0.08617563181722002,0.002181661564992912,0.038179077387375956,-7.96,4.84,-1.09,35.5,-4.75,-24.5,1746516958.3729832
2553,0.20507618710933373,0.030543261909900768,0.006544984694978736,-8.01,4.89,-1.02,36.875,-5.5625,-25.25,1746516958.390639
2554,0.22362031041177347,0.10471975511965978,0.08399397025222712,-8.23,5.12,-1.37,36.875,-5.5625,-25.25,1746516958.4121788
2555,0.23343778745424157,0.07963064712224129,0.09817477042468103,-7.98,4.92,-1.4000000000000001,36.1875,-5.1875,-26.5625,1746516958.4306364
