Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
1575,-0.039269908,0.113446401,0.022907446,-7,-1.54,6.92,0,0,0
1576,0.087266463,0.119991386,0.087266463,-7.04,-1.58,6.91,0,0,0
1577,0.076358155,0.008726646,0.071994832,-6.95,-1.49,6.81,0,0,0
1578,0.075267324,-0.058904862,0.06981317,-7.11,-1.48,7.38,0,0,0
1579,0.020725785,-0.095993109,0.049087385,-7.13,-1.38,7.19,0,0,0
1580,0.006544985,-0.071994832,0.052359878,-7.2,-1.49,7.07,0,0,0
1581,-0.019634954,-0.007635815,0.007635815,-7.16,-1.48,6.85,0,0,0
1582,-0.009817477,-0.008726646,-0.006544985,-6.99,-1.43,6.96,0,0,0
1583,-0.009817477,-0.050178216,-0.003272492,-7.17,-1.46,7.17,0,0,0
1584,-0.025089108,-0.086175632,-0.007635815,-7.28,-1.45,7.08,0,0,0
1585,-0.034906585,-0.029452431,-0.004363323,-7.09,-1.44,6.78,0,0,0
1586,-0.022907446,0.073085662,-0.001090831,-6.85,-1.4,6.76,0,0,0
1587,0.005454154,0.065449847,0.021816616,-6.88,-1.53,6.84,0,0,0
1588,0.032724923,-0.009817477,0.025089108,-7.23,-1.47,7.31,0,0,0
1589,0.093811447,-0.286888496,0.065449847,-7.19,-1.31,7.49,0,0,0
1590,0.053450708,-0.119991386,0.093811447,-7.33,-1.46,7.24,0,0,0
1591,0.003272492,0.023998277,0.062177355,-7.29,-1.54,6.56,0,0,0
1592,0.043633231,-0.075267324,-0.009817477,-7.12,-1.55,6.6,0,0,0
1593,0.104719755,-0.199622033,-0.025089108,-7.11,-1.51,6.72,0,0,0
1594,0.182168741,-0.411243205,-0.020725785,-6.84,-1.34,7.28,0,0,0
1595,0.199622033,-0.450513113,0.021816616,-6.94,-1.39,7.51,0,0,0
1596,0.091629786,-0.346884189,0.022907446,-6.72,-1.31,7.69,0,0,0
1597,0.006544985,-0.219256987,-0.010908308,-7.01,-1.09,7.24,0,0,0
1598,-0.019634954,-0.281434342,0.003272492,-6.83,-1.33,7.1,0,0,0
1599,0.015271631,-0.526871268,0.031634093,-7.2,-1.4,7.56,0,0,0
1600,0.04145157,-0.591230284,-0.002181662,-7.53,-1.45,7.39,0,0,0
1601,0.051269047,-0.793033979,-0.059995693,-7.03,-1.27,7.32,0,0,0
1602,0.02727077,-0.761399886,-0.105810586,-6.2,-1.24,7.36,0,0,0
1603,0.046905724,-0.749400748,-0.067631509,-5.95,-1.16,7.71,0,0,0
1604,0.010908308,-0.714494163,-0.013089969,-6.48,-1.46,7.26,0,0,0
1605,0.094902278,-0.882482103,0.0283616,-6.35,-1.37,7.42,0,0,0
1606,0.126536371,-1.012290966,0.0141808,-6.36,-1.43,7.53,0,0,0
1607,0.161442956,-1.11591989,-0.05563237,-6.42,-1.4,8.03,0,0,0
1608,0.118900555,-1.203186353,-0.113446401,-6.32,-1.42,8.09,0,0,0
1609,0.110173909,-1.300270293,-0.177805418,-6.16,-1.31,8.16,0,0,0
1610,0.076358155,-1.257727892,-0.165806279,-5.38,-1.11,7.9,0,0,0
1611,0.089448124,-1.22718463,-0.118900555,-5.41,-1.24,7.67,0,0,0
1612,0.129808863,-1.332995216,-0.122173048,-5.46,-1.24,7.58,0,0,0
1613,0.248709418,-1.550070542,-0.123263878,-5.82,-1.47,8.3,0,0,0
1614,0.314159265,-1.638427835,-0.137444679,-5.61,-1.32,8.83,0,0,0
1615,0.170169602,-1.2544554,-0.117809725,-4.99,-1.45,9.06,0,0,0
1616,0.127627202,-1.135554845,-0.09817477,-4.85,-1.2,9.11,0,0,0
1617,0.076358155,-1.209731338,-0.105810586,-5.14,-1.25,8.64,0,0,0
1618,0.077448986,-1.304633616,-0.091629786,-5.2,-1.27,8.51,0,0,0
1619,0.09817477,-1.434442479,-0.06981317,-4.75,-1.14,8.29,0,0,0
1620,0.211621172,-1.448623279,-0.074176493,-4.39,-1.35,9.14,0,0,0
1621,0.199622033,-1.456259095,-0.171260433,-3.93,-1.14,9.07,0,0,0
1622,0.210530341,-1.47807571,-0.160352125,-3.76,-1.07,9.28,0,0,0
1623,0.215984495,-1.426806664,-0.133081355,-3.47,-1.01,9.45,0,0,0
1624,0.06981317,-1.411535033,-0.037088247,-3.32,-0.91,8.75,0,0,0
1625,0.104719755,-1.322086908,0.021816616,-3.45,-1.1,8.6,0,0,0
1626,0.25089108,-1.503164818,0.031634093,-3.37,-0.99,9.31,0,0,0
1627,0.327249235,-1.47807571,0.063268185,-3.47,-0.9,9.82,0,0,0
1628,0.321795081,-1.654790297,0.006544985,-2.84,-0.87,10.08,0,0,0
1629,0.160352125,-1.870774792,-0.109083078,-2.38,-0.8,9.8,0,0,0
1630,0.026179939,-1.751874237,-0.154897971,-2.25,-0.97,9.25,0,0,0
1631,-0.031634093,-1.733330113,-0.159261294,-2.13,-0.83,9.3,0,0,0
1632,0.313068435,-1.807506607,-0.050178216,-1.75,-0.81,9.8,0,0,0
1633,0.263981049,-1.553343034,-0.032724923,-2.25,-1.02,10.02,0,0,0
1634,0.093811447,-1.487893187,-0.09817477,-2.15,-1,9.77,0,0,0
1635,0.029452431,-1.283907831,-0.175623756,-1.6,-0.95,9.97,0,0,0
1636,-0.004363323,-1.249001246,-0.211621172,-1.36,-0.92,9.84,0,0,0
1637,0.0141808,-1.466076572,-0.283616003,-0.92,-0.79,9.86,0,0,0
1638,0.021816616,-1.359175155,-0.290160988,-0.76,-0.82,9.78,0,0,0
1639,0.02727077,-1.399535894,-0.323976742,-0.68,-0.85,9.47,0,0,0
1640,0.078539816,-1.291543646,-0.198531202,-0.56,-0.82,9.5,0,0,0
1641,0.187622895,-1.266454538,-0.112355571,-0.13,-0.78,9.7,0,0,0
1642,0.212712003,-1.282817,-0.093811447,-0.34,-0.82,9.93,0,0,0
1643,0.079630647,-1.036289243,-0.112355571,-0.6,-1.06,9.55,0,0,0
1644,-0.009817477,-1.153008137,-0.182168741,-0.37,-0.84,9.47,0,0,0
1645,0.032724923,-1.206458845,-0.176714587,0.09,-0.88,9.58,0,0,0
1646,0.206167018,-1.475894049,-0.224711141,0.55,-0.78,10.08,0,0,0
1647,0.167987941,-1.745329252,-0.241073603,0.64,-0.53,10.08,0,0,0
1648,0.220347818,-1.72896679,-0.18107791,0.65,-0.74,10.02,0,0,0
1649,0.057814031,-1.286089493,-0.066540678,0.81,-0.81,9.46,0,0,0
1650,0.022907446,-1.062469182,0,1.19,-0.82,9.78,0,0,0
1651,-0.002181662,-0.820304748,-0.009817477,1.85,-0.46,9.51,0,0,0
1652,-0.045814893,-0.72540247,-0.035997416,1.48,-0.58,9.06,0,0,0
1653,-0.043633231,-0.716675824,-0.123263878,0.95,-0.59,8.66,0,0,0
1654,0.189804556,-1.012290966,-0.254163572,1.86,-0.78,10.35,0,0,0
1655,0.327249235,-1.024290105,-0.241073603,1.91,-0.8,11.06,0,0,0
1656,0.25089108,-0.802851456,-0.160352125,1.94,-0.78,11.27,0,0,0
1657,-0.176714587,-0.237801111,0.034906585,1.89,-0.56,9.61,0,0,0
1658,-0.337066712,-0.283616003,0.0283616,1.97,-0.44,8.88,0,0,0
1659,-0.137444679,-0.751582409,0.044724062,2.2,-0.46,8.8,0,0,0
1660,0.011999139,-0.985020197,0.019634954,1.95,-0.6,9.15,0,0,0
1661,0.122173048,-1.041743397,0.016362462,1.9,-0.6,9.25,0,0,0
1662,0.12544554,-0.753764071,0.005454154,1.62,-0.85,9.35,0,0,0
1663,0.089448124,-0.54432456,-0.006544985,1.95,-0.99,9.48,0,0,0
1664,0.062177355,-0.6130469,-0.058904862,2.27,-0.72,9.68,0,0,0
1665,-0.003272492,-0.665406777,-0.06981317,2.26,-0.59,9.22,0,0,0
1666,-0.045814893,-0.800669794,-0.094902278,2.51,-0.53,8.96,0,0,0
1667,-0.017453293,-1.180278907,-0.151625479,3.03,-0.44,9.1,0,0,0
1668,0.026179939,-0.967566904,-0.074176493,2.63,-0.39,8.43,0,0,0
1669,-0.001090831,-0.85084801,-0.056723201,2.43,-0.62,8.27,0,0,0
1670,0.211621172,-0.796306471,-0.075267324,2.87,-0.63,8.59,0,0,0
1671,0.284706834,-0.942477796,-0.167987941,2.95,-0.76,9.15,0,0,0
1672,0.34797502,-1.051560874,-0.226892803,3.4,-0.49,9.51,0,0,0
1673,0.175623756,-0.805033117,-0.183259571,3.41,-0.71,9.8,0,0,0
1674,0.085084801,-0.662134285,-0.159261294,3.33,-0.63,9.69,0,0,0
1675,-0.056723201,-0.322885912,-0.066540678,3.54,-0.53,9.08,0,0,0
1676,-0.149443817,0.033815754,0.0141808,3.31,-0.28,8.32,0,0,0
1677,-0.138535509,-0.260708557,-0.071994832,3.6,-0.47,8.35,0,0,0
1678,-0.021816616,-0.381790774,-0.089448124,3.45,-0.57,8.64,0,0,0
1679,0.131990525,-0.263981049,-0.061086524,3.61,-0.49,8.88,0,0,0
1680,0.177805418,-0.241073603,-0.052359878,3.76,-0.48,9.15,0,0,0
1681,0.106901417,-0.151625479,0.026179939,3.75,-0.34,9.6,0,0,0
1682,0,-0.32070425,0,3.46,-0.67,9.46,0,0,0
1683,-0.023998277,-0.44614979,-0.035997416,3.19,-0.64,9.44,0,0,0
1684,-0.136353848,-0.802851456,-0.196349541,3.26,-0.62,9.44,0,0,0
1685,-0.178896248,-0.763581548,-0.23671028,3.23,-0.6,9.2,0,0,0
1686,-0.271616865,-0.652316808,-0.259617726,3.95,-0.4,8.69,0,0,0
1687,-0.330521727,-0.650135146,-0.275980188,5.09,-0.12,7.39,0,0,0
1688,-0.196349541,-0.839939703,-0.244346095,4.63,-0.24,7.41,0,0,0
1689,-0.040360739,-0.968657735,-0.177805418,4.05,-0.43,7.67,0,0,0
1690,0.255254403,-0.918479519,-0.124354709,3.27,-0.81,8.46,0,0,0
1691,0.327249235,-0.76685404,-0.138535509,4.1,-0.53,8.32,0,0,0
1692,0.262890219,-0.796306471,-0.257436065,4.66,-0.3,8.47,0,0,0
1693,0.210530341,-0.823577241,-0.261799388,4.53,-0.38,8.54,0,0,0
1694,0.142898833,-0.722129978,-0.245436926,4.48,-0.27,8.22,0,0,0
1695,-0.007635815,-0.6130469,-0.217075326,4.93,-0.24,8.13,0,0,0
1696,0.009817477,-0.532325422,-0.176714587,5.57,0.09,7.44,0,0,0
1697,-0.007635815,-0.389426589,-0.088357293,5.2,0.11,7.28,0,0,0
1698,0.203985356,-0.633772685,-0.032724923,5.52,0.23,6.79,0,0,0
1699,0.346884189,-0.776671517,-0.029452431,5.55,0.44,7.04,0,0,0
1700,0.524689606,-0.882482103,-0.013089969,5.45,0.24,7.61,0,0,0
1701,0.737401609,-1.10064826,-0.049087385,4.48,-0.15,8.87,0,0,0
1702,0.596684438,-0.877027949,-0.06981317,4.67,-0.28,8.8,0,0,0
1703,0.255254403,-0.352338343,-0.064359016,5.43,0.03,8.67,0,0,0
1704,0.165806279,-0.267253542,-0.04145157,5.95,0.15,8.52,0,0,0
1705,0.071994832,-0.272707696,-0.003272492,5.41,0.12,8.02,0,0,0
1706,-0.079630647,-0.110173909,0.061086524,5.2,0.12,7.61,0,0,0
1707,-0.116718894,-0.08399397,0.043633231,4.98,0,7.1,0,0,0
1708,-0.052359878,0.008726646,0.022907446,4.87,0,7.1,0,0,0
1709,0.178896248,-0.106901417,-0.068722339,5.92,0.26,7.31,0,0,0
1710,0.277071019,-0.302160127,-0.089448124,5.79,0.07,7.77,0,0,0
1711,0.355610835,-0.410152374,-0.085084801,5.62,0.03,8.25,0,0,0
1712,0.214893664,-0.123263878,-0.034906585,5.21,-0.05,8.31,0,0,0
1713,0.071994832,0.02727077,-0.033815754,5.33,0.05,8.16,0,0,0
1714,-0.053450708,0.0283616,-0.025089108,5.63,0.14,7.65,0,0,0
1715,-0.019634954,-0.115628063,-0.025089108,5.68,0.3,7.86,0,0,0
1716,0.05563237,-0.135263017,-0.010908308,5.53,0.25,7.79,0,0,0
1717,0.016362462,-0.128718032,-0.003272492,5.51,0.28,7.74,0,0,0
1718,0.004363323,-0.106901417,-0.003272492,5.37,0.11,7.82,0,0,0
1719,-0.004363323,0.008726646,-0.006544985,5.44,0.19,7.73,0,0,0
1720,-0.042542401,0.082903139,-0.007635815,5.71,0.24,7.34,0,0,0
1721,-0.026179939,-0.061086524,-0.033815754,5.57,0.21,7.45,0,0,0
1722,0.043633231,0.018544123,0.003272492,5.43,0.08,7.85,0,0,0
1723,0.054541539,0.061086524,0.004363323,5.6,0.19,7.85,0,0,0
1724,0.040360739,0.128718032,0.016362462,5.73,0.28,7.78,0,0,0
1725,0.006544985,-0.033815754,0.02727077,5.24,0.16,7.82,0,0,0
1726,-0.015271631,0.013089969,0.039269908,5.11,0.18,7.48,0,0,0
1727,-0.077448986,0.06981317,0.023998277,5.4,0.27,7.12,0,0,0
1728,0.051269047,0.089448124,-0.021816616,5.62,0.21,7.88,0,0,0
1729,0.100356432,0.220347818,0.031634093,5.42,0.21,8.23,0,0,0
1730,0.063268185,0.295615142,0.074176493,5.55,0.25,8.02,0,0,0
1731,-0.066540678,0.161442956,0.095993109,5.54,0.2,7.96,0,0,0
1732,-0.088357293,0.172351264,0.129808863,5.36,0.14,7.95,0,0,0
1733,-0.113446401,0.373064128,0.167987941,5.19,0,8.31,0,0,0
1734,-0.08399397,0.533416253,0.175623756,5.22,0.18,8.42,0,0,0
1735,-0.155988802,0.767944871,0.207257849,5.45,0.05,8.29,0,0,0
1736,-0.263981049,1.042834228,0.263981049,5.34,0.1,8.18,0,0,0
1737,-0.289070157,1.300270293,0.34797502,5.19,-0.07,8.15,0,0,0
1738,-0.273798526,1.598067096,0.429787328,4.03,-0.15,7.8,0,0,0
1739,-0.230165295,2.134755841,0.513781299,3.81,-0.4,7.91,0,0,0
1740,-0.099265601,2.069305994,0.445058959,3.73,-0.35,8.04,0,0,0
1741,0.049087385,2.151118303,0.37633662,3.42,-0.04,7.83,0,0,0
1742,0.089448124,1.860957315,0.22362031,3.75,-0.09,7.69,0,0,0
1743,0.124354709,1.504255649,0.149443817,3.94,-0.06,8.06,0,0,0
1744,0.27925268,1.286089493,0.141808002,3.18,-0.63,9.51,0,0,0
1745,0.245436926,1.607884573,0.142898833,3.16,-0.62,9.65,0,0,0
1746,-0.030543262,3.433935303,0.247618588,2.51,0.06,10.21,0,0,0
1747,-0.235619449,4.01534811,0.277071019,2.55,0.09,10.16,0,0,0
1748,-0.308705111,4.130976173,0.331612558,1.87,-0.28,9.31,0,0,0
1749,-0.399244066,3.42957198,0.311977604,2.43,-0.25,8.57,0,0,0
1750,-0.268344372,1.261000385,0.164715448,2.01,-0.26,8.84,0,0,0
1751,-0.085084801,0.82248641,0.091629786,1.27,-0.26,9.25,0,0,0
1752,0.071994832,0.162533787,0.103628924,1.16,-0.33,10.38,0,0,0
1753,0.020725785,0.226892803,0.150534648,0.69,-0.57,10.09,0,0,0
1754,-0.087266463,0.375245789,0.13962634,1.34,-0.49,10.08,0,0,0
1755,-0.241073603,0.911934534,0.191986218,1.22,-0.46,10,0,0,0
1756,-0.302160127,1.065741674,0.15271631,1.18,-0.49,10.12,0,0,0
1757,-0.513781299,1.511891465,0.101447263,0.94,-0.3,9.4,0,0,0
1758,-0.518144622,1.44971411,0.089448124,0.92,-0.37,9.17,0,0,0
1759,-0.427605667,1.252273738,0.076358155,0.91,-0.52,9.14,0,0,0
1760,-0.22362031,0.554142038,0.050178216,0.73,-0.65,9.35,0,0,0
1761,-0.061086524,0.217075326,0.070904001,0.44,-0.71,9.87,0,0,0
1762,-0.021816616,0.280343511,0.085084801,0.02,-0.78,9.92,0,0,0
1763,-0.109083078,0.475602221,0.049087385,0.34,-0.68,9.94,0,0,0
1764,-0.206167018,0.726493301,0.094902278,0.48,-0.76,10.28,0,0,0
1765,-0.369791635,1.49225651,0.062177355,0.66,-0.33,10.39,0,0,0
1766,-0.521417114,2.06276101,-0.02727077,-0.23,-0.59,9.79,0,0,0
1767,-0.521417114,2.06276101,-0.02727077,-1.47,-1.37,8.82,0,0,0
1768,-0.325067573,0.443968128,-0.214893664,-0.3,-0.85,8.68,0,0,0
1769,-0.225801972,0.314159265,-0.247618588,-0.47,-1.05,8.75,0,0,0
1770,0.115628063,0.113446401,-0.126536371,-0.45,-0.87,9.65,0,0,0
1771,0.138535509,0.029452431,-0.038179077,-0.62,-0.96,10.16,0,0,0
1772,0.077448986,0.211621172,0.004363323,-1,-1.08,9.86,0,0,0
1773,-0.021816616,0.373064128,0.009817477,-0.81,-1.12,9.45,0,0,0
1774,-0.021816616,0.573776992,-0.007635815,-0.86,-1.07,9.72,0,0,0
1775,0.045814893,0.524689606,-0.001090831,-0.92,-0.88,10.38,0,0,0
1776,-0.063268185,0.46033059,-0.09817477,-1.13,-1.08,9.97,0,0,0
1777,-0.071994832,0.352338343,-0.136353848,-1.12,-1.13,9.59,0,0,0
1778,-0.071994832,0.352338343,-0.136353848,-0.57,-1,9.14,0,0,0
1779,0.174532925,-0.142898833,-0.005454154,-0.7,-1,9.48,0,0,0
1780,0.179987079,-0.037088247,0.010908308,-1.16,-1.01,10.1,0,0,0
1781,0.145080494,0.002181662,-0.004363323,-1.17,-0.94,10.19,0,0,0
1782,0.029452431,0.049087385,-0.034906585,-0.92,-0.84,10.04,0,0,0
1783,0.002181662,0.044724062,-0.068722339,-1.02,-0.83,9.41,0,0,0
1784,0.118900555,-0.066540678,-0.039269908,-0.73,-0.88,10,0,0,0
1785,0.103628924,-0.208348679,-0.045814893,-0.59,-0.68,10.3,0,0,0
1786,0.026179939,-0.146171325,-0.05563237,-0.93,-0.92,10.13,0,0,0
1787,-0.103628924,0.061086524,-0.076358155,-0.92,-0.93,9.8,0,0,0
1788,-0.090538955,-0.005454154,-0.05563237,-0.64,-0.81,9.32,0,0,0
1789,-0.011999139,-0.04145157,-0.044724062,-1.19,-0.93,9.47,0,0,0
1790,0.078539816,-0.149443817,-0.032724923,-0.92,-0.91,9.77,0,0,0
1791,0.053450708,-0.095993109,-0.035997416,-0.81,-0.9,9.99,0,0,0
1792,0.017453293,-0.056723201,-0.033815754,-0.9,-0.97,9.73,0,0,0
1793,0.010908308,-0.031634093,-0.026179939,-0.56,-0.83,9.69,0,0,0
1794,0.018544123,0.094902278,-0.007635815,-0.73,-0.89,9.4,0,0,0
1795,0.073085662,-0.044724062,-0.005454154,-0.58,-0.86,9.59,0,0,0
1796,0.086175632,-0.042542401,-0.003272492,-0.78,-0.92,9.71,0,0,0
1797,0.082903139,-0.177805418,-0.008726646,-0.79,-0.83,10.03,0,0,0
1798,0.04145157,-0.149443817,-0.0141808,-0.91,-0.84,10.06,0,0,0
1799,-0.013089969,-0.043633231,-0.022907446,-0.83,-0.85,9.91,0,0,0
1800,-0.054541539,0.023998277,-0.007635815,-0.6,-0.8,9.59,0,0,0
1801,-0.029452431,-0.009817477,0.0141808,-0.65,-0.85,9.43,0,0,0
1802,-0.001090831,-0.002181662,0.022907446,-0.76,-0.93,9.48,0,0,0
1803,0.051269047,-0.106901417,-0.020725785,-1.19,-0.97,9.71,0,0,0
1804,0.040360739,-0.174532925,-0.05563237,-0.77,-0.91,9.9,0,0,0
1805,0.005454154,-0.059995693,-0.037088247,-0.66,-0.86,9.78,0,0,0
1806,0.021816616,-0.11126474,-0.020725785,-0.75,-0.93,9.71,0,0,0
1807,0.002181662,-0.105810586,-0.025089108,-0.79,-0.86,9.61,0,0,0
1808,0.022907446,-0.016362462,-0.022907446,-0.82,-0.87,9.65,0,0,0
1809,0.033815754,-0.040360739,-0.017453293,-0.76,-0.84,9.61,0,0,0
1810,0.065449847,-0.16689711,-0.008726646,-0.83,-0.85,9.42,0,0,0
1811,0.08399397,-0.179987079,0.017453293,-0.45,-0.84,9.85,0,0,0
1812,0.053450708,-0.062177355,0.020725785,-0.59,-0.91,10.07,0,0,0
1813,-0.006544985,-0.021816616,-0.001090831,-0.6,-0.94,9.95,0,0,0
1814,-0.021816616,0.022907446,-0.017453293,-0.79,-1,9.83,0,0,0
1815,-0.0141808,0.038179077,-0.018544123,-0.5,-0.93,9.78,0,0,0
1816,-0.002181662,-0.015271631,0.003272492,-0.5,-0.92,9.58,0,0,0
1817,0.031634093,-0.056723201,0.019634954,-0.52,-1.01,9.75,0,0,0
1818,0.043633231,-0.011999139,0.020725785,-0.57,-1.07,9.98,0,0,0
1819,0.002181662,0.049087385,-0.003272492,-0.69,-1.11,10.03,0,0,0
1820,-0.032724923,0.088357293,-0.017453293,-0.85,-1.15,9.93,0,0,0
1821,-0.063268185,0.113446401,-0.037088247,-1.01,-1.26,9.59,0,0,0
1822,-0.018544123,0.023998277,-0.086175632,-0.87,-1.29,9.67,0,0,0
1823,0.0141808,0.007635815,-0.093811447,-0.73,-1.26,9.87,0,0,0
1824,-0.008726646,0.015271631,-0.09817477,-0.58,-1.09,9.92,0,0,0
1825,-0.0141808,0.007635815,-0.090538955,-0.34,-0.89,9.88,0,0,0
1826,0.005454154,-0.034906585,-0.019634954,-0.38,-0.74,10.14,0,0,0
1827,-0.026179939,-0.030543262,-0.013089969,-1.13,-0.89,10.42,0,0,0
1828,-0.059995693,-0.008726646,-0.026179939,-0.99,-0.85,10.54,0,0,0
1829,-0.199622033,0.065449847,-0.062177355,-0.64,-0.77,10.16,0,0,0
1830,-0.230165295,0.089448124,-0.062177355,-0.41,-0.71,9.66,0,0,0
1831,-0.225801972,0.091629786,-0.05563237,-0.23,-0.67,9.38,0,0,0
1832,-0.143989663,-0.042542401,-0.040360739,-0.56,-0.78,9.31,0,0,0
1833,-0.103628924,-0.095993109,-0.021816616,-0.55,-0.87,9.32,0,0,0
1834,-0.082903139,-0.068722339,-0.0141808,-0.47,-0.98,9.4,0,0,0
1835,-0.053450708,-0.071994832,-0.004363323,-0.58,-0.96,9.37,0,0,0
1836,-0.019634954,-0.095993109,-0.001090831,-0.78,-0.85,9.63,0,0,0
1837,-0.030543262,-0.074176493,-0.001090831,-0.96,-0.96,9.71,0,0,0
1838,-0.05563237,-0.035997416,-0.025089108,-0.97,-0.94,9.65,0,0,0
1839,-0.074176493,-0.010908308,-0.049087385,-0.74,-0.94,9.63,0,0,0
1840,-0.063268185,0.040360739,-0.058904862,-0.71,-0.8,9.36,0,0,0
1841,-0.038179077,0.021816616,-0.064359016,-0.88,-0.89,9.25,0,0,0
1842,0.016362462,-0.05563237,-0.076358155,-0.4,-0.66,9.54,0,0,0
1843,0.071994832,-0.040360739,-0.023998277,-0.4,-0.58,9.76,0,0,0
1844,0.06981317,-0.022907446,0.0141808,-0.55,-0.57,9.87,0,0,0
1845,0.039269908,-0.058904862,0.032724923,-0.81,-0.6,10.1,0,0,0
1846,0.007635815,-0.042542401,0.018544123,-0.73,-0.55,10,0,0,0
1847,-0.013089969,-0.018544123,0.009817477,-0.83,-0.59,9.87,0,0,0
1848,-0.030543262,-0.086175632,-0.035997416,-0.49,-0.56,9.66,0,0,0
1849,-0.002181662,-0.09708394,-0.038179077,-0.46,-0.59,9.61,0,0,0
1850,0.026179939,-0.150534648,-0.023998277,-0.47,-0.59,9.65,0,0,0
1851,0.073085662,-0.123263878,0.007635815,-0.59,-0.7,9.87,0,0,0
1852,0.06981317,-0.147262156,-0.009817477,-0.51,-0.68,10.01,0,0,0
1853,0.050178216,-0.163624617,-0.011999139,-0.62,-0.81,9.83,0,0,0
1854,0.075267324,-0.158170463,-0.013089969,-0.36,-0.66,10.02,0,0,0
1855,0.039269908,-0.082903139,0.008726646,-0.02,-0.71,9.81,0,0,0
1856,0.088357293,-0.197440372,0.064359016,-0.37,-0.79,9.76,0,0,0
1857,0.130899694,-0.208348679,0.08399397,-0.34,-0.77,9.82,0,0,0
1858,0.134172186,-0.118900555,0.095993109,-0.82,-0.85,10.14,0,0,0
1859,0.106901417,-0.009817477,0.095993109,-0.94,-0.74,10.25,0,0,0
1860,0.130899694,0.030543262,0.12544554,-0.43,-0.99,10.29,0,0,0
1861,0.045814893,-0.052359878,0.053450708,-0.57,-0.65,10.22,0,0,0
1862,0.035997416,-0.138535509,0.0283616,-0.42,-0.53,10.1,0,0,0
1863,0.001090831,-0.032724923,0.011999139,-0.33,-0.56,10.01,0,0,0
1864,-0.007635815,0.058904862,0.019634954,-0.42,-0.38,9.82,0,0,0
1865,-0.001090831,0.075267324,0.009817477,-0.43,-0.31,9.71,0,0,0
1866,0.009817477,0.077448986,-0.001090831,-0.49,-0.26,9.68,0,0,0
1867,0.02727077,0.013089969,-0.018544123,-0.42,-0.23,9.33,0,0,0
1868,0.063268185,-0.003272492,-0.0283616,-0.36,-0.22,9.28,0,0,0
1869,0.105810586,0.018544123,-0.020725785,-0.11,-0.13,9.6,0,0,0
1870,0.151625479,0.056723201,0.032724923,-0.19,-0.21,9.58,0,0,0
1871,0.151625479,0.038179077,0.047996554,-0.26,-0.26,9.56,0,0,0
1872,0.155988802,-0.019634954,0.062177355,-0.35,-0.29,9.48,0,0,0
1873,0.171260433,-0.062177355,0.073085662,-0.57,-0.5,9.28,0,0,0
1874,0.196349541,-0.049087385,0.047996554,-0.8,-0.57,9.37,0,0,0
1875,0.231256126,-0.073085662,0.003272492,-0.64,-0.46,9.62,0,0,0
1876,0.219256987,-0.074176493,-0.022907446,-0.35,-0.61,9.79,0,0,0
1877,0.205076187,-0.029452431,-0.004363323,-0.02,-0.44,9.9,0,0,0
1878,0.138535509,0.046905724,0.092720617,-0.35,-0.68,10.19,0,0,0
1879,0.062177355,0.059995693,0.105810586,-0.69,-0.8,10.02,0,0,0
1880,0.017453293,0.051269047,0.076358155,-1.05,-0.94,9.92,0,0,0
1881,-0.0141808,0.057814031,-0.010908308,-0.84,-0.85,9.82,0,0,0
1882,-0.023998277,0.089448124,-0.021816616,-0.61,-0.83,9.72,0,0,0
1883,-0.009817477,0.095993109,-0.0283616,-0.54,-0.67,9.61,0,0,0
1884,0.038179077,-0.008726646,-0.037088247,-0.48,-0.71,9.54,0,0,0
1885,0.047996554,-0.0283616,-0.0283616,-0.15,-0.68,9.54,0,0,0
1886,0.078539816,-0.019634954,-0.006544985,-0.29,-0.73,9.69,0,0,0
1887,0.100356432,-0.019634954,0.015271631,-0.27,-0.68,9.84,0,0,0
1888,0.074176493,-0.02727077,0.022907446,-0.45,-0.6,9.86,0,0,0
1889,0.004363323,0.043633231,0.034906585,-0.4,-0.62,9.92,0,0,0
1890,-0.029452431,0.066540678,0.033815754,-0.23,-0.58,9.81,0,0,0
1891,-0.033815754,0.075267324,0.031634093,-0.76,-0.72,10.14,0,0,0
1892,-0.089448124,0.018544123,-0.029452431,-0.69,-0.75,9.93,0,0,0
1893,-0.112355571,0.050178216,-0.057814031,-0.45,-0.69,9.67,0,0,0
1894,-0.119991386,0.115628063,-0.066540678,-0.37,-0.7,9.55,0,0,0
1895,-0.064359016,0.128718032,-0.033815754,-0.04,-0.63,9.42,0,0,0
1896,-0.010908308,0.135263017,0.009817477,-0.12,-0.64,9.64,0,0,0
1897,-0.001090831,0.116718894,0.042542401,-0.41,-0.83,9.56,0,0,0
1898,0.02727077,0.025089108,0.043633231,-0.27,-0.78,9.49,0,0,0
1899,0.073085662,0.015271631,0.062177355,-0.44,-0.78,9.63,0,0,0
1900,0.150534648,-0.141808002,0.075267324,-0.63,-0.73,10.38,0,0,0
1901,0.074176493,-0.073085662,0.065449847,-0.89,-0.78,10.24,0,0,0
1902,0.031634093,-0.002181662,0.032724923,-0.75,-0.86,9.92,0,0,0
1903,-0.004363323,0.037088247,-0.025089108,-0.58,-0.86,9.76,0,0,0
1904,0.025089108,0.030543262,-0.038179077,-0.43,-0.81,9.63,0,0,0
